country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
China,Retail,Midjourney,49.63,7284,2024,35-44,Enterprise,2658660,-78.28440185538057
Canada,Retail,Bard,88.92,6423,2024,45-54,SME,2344395,-581.9416195856875
Australia,Retail,ChatGPT,3.09,4870,2023,35-44,Startup,1777550,-21.983398496240625
France,Retail,ChatGPT,72.08,1611,2024,55+,Startup,588015,4.935873015873767
Australia,Retail,Midjourney,46.19,4377,2024,55+,SME,1597605,216.5975477316515
Germany,Retail,Bard,15.29,7070,2024,35-44,Startup,2580550,-433.39605734766974
South Korea,Retail,Midjourney,78.35,7641,2024,18-24,Enterprise,2788965,-36.098823618128336
France,Retail,ChatGPT,24.65,8353,2024,18-24,Enterprise,3048845,4.935873015873767
Brazil,Retail,Stable Diffusion,74.22,2058,2024,35-44,Startup,751170,106.25101010101025
China,Retail,Bard,29.73,633,2023,55+,Enterprise,231045,211.09129464285706
Canada,Retail,ChatGPT,68.28,5136,2024,55+,Startup,1874640,-164.3537587412593
China,Retail,Midjourney,92.8,2727,2024,18-24,Enterprise,995355,-78.28440185538057
UK,Retail,Midjourney,73.03,5542,2024,18-24,Startup,2022830,71.84398976982084
UK,Retail,Stable Diffusion,62.73,8122,2023,25-34,Startup,2964530,207.5081324333014
Germany,Retail,Stable Diffusion,85.08,4221,2024,35-44,Startup,1540665,-196.43338345864595
France,Retail,ChatGPT,3.85,2365,2023,18-24,Startup,863225,4.935873015873767
USA,Retail,Midjourney,40.91,1485,2024,55+,SME,542025,-158.68667561521215
Germany,Retail,ChatGPT,81.49,3879,2023,18-24,Enterprise,1415835,46.11020408163313
Australia,Retail,Midjourney,32.01,6980,2024,45-54,Enterprise,2547700,216.5975477316515
France,Retail,ChatGPT,23.52,8972,2023,55+,SME,3274780,4.935873015873767
USA,Retail,Bard,59.46,1332,2024,55+,Enterprise,486180,-522.8691939890705
Germany,Retail,ChatGPT,47.83,9779,2023,35-44,SME,3569335,46.11020408163313
USA,Retail,Stable Diffusion,28.24,9476,2024,35-44,Enterprise,3458740,-268.79556392550694
Brazil,Retail,Midjourney,28.35,5352,2024,45-54,Enterprise,1953480,-208.44298245614027
Germany,Retail,ChatGPT,67.73,767,2023,25-34,Enterprise,279955,46.11020408163313
France,Retail,ChatGPT,96.84,7910,2023,18-24,SME,2887150,4.935873015873767
USA,Retail,Stable Diffusion,2.64,5615,2024,35-44,Startup,2049475,-268.79556392550694
Canada,Retail,Claude,53.57,747,2024,45-54,Enterprise,272655,562.2724867724864
Brazil,Retail,Stable Diffusion,70.73,1274,2024,45-54,SME,465010,106.25101010101025
Australia,Retail,Claude,26.92,6596,2024,25-34,Startup,2407540,3.89264069264118
UK,Retail,Midjourney,90.17,9935,2024,18-24,Startup,3626275,71.84398976982084
Germany,Retail,ChatGPT,26.64,7230,2024,45-54,SME,2638950,46.11020408163313
France,Retail,Midjourney,80.05,6773,2024,25-34,SME,2472145,223.95099915779792
Germany,Retail,ChatGPT,68.03,7553,2024,18-24,Enterprise,2756845,46.11020408163313
India,Retail,Midjourney,28.54,4861,2024,45-54,Enterprise,1774265,-239.57672707637357
France,Retail,Stable Diffusion,51.81,6292,2024,35-44,SME,2296580,42.91512557077567
Canada,Retail,Midjourney,73.94,5525,2023,55+,Enterprise,2016625,97.92869968830473
India,Retail,Stable Diffusion,97.83,6665,2024,25-34,Enterprise,2432725,412.9523060796646
Brazil,Retail,Midjourney,23.34,1609,2024,45-54,SME,587285,-208.44298245614027
France,Retail,Stable Diffusion,62.9,1037,2023,45-54,SME,378505,42.91512557077567
USA,Retail,ChatGPT,88.49,4173,2024,35-44,Enterprise,1523145,-109.27587533666792
Australia,Retail,ChatGPT,39.32,5949,2024,18-24,Enterprise,2171385,-21.983398496240625
China,Retail,ChatGPT,24.47,9870,2024,18-24,Startup,3602550,-98.99126044066816
France,Retail,Bard,51.68,4723,2023,45-54,Enterprise,1723895,75.04487179487205
Germany,Retail,ChatGPT,32.69,9505,2023,25-34,SME,3469325,46.11020408163313
Canada,Retail,Midjourney,68.5,1296,2024,35-44,Enterprise,473040,97.92869968830473
France,Retail,Midjourney,35.89,9903,2024,18-24,SME,3614595,223.95099915779792
South Korea,Retail,Stable Diffusion,42.59,6390,2023,35-44,Startup,2332350,-36.00562595586598
Brazil,Retail,ChatGPT,35.27,6861,2023,25-34,SME,2504265,274.5788925438592
France,Retail,Midjourney,84.08,3090,2024,45-54,Enterprise,1127850,223.95099915779792
Canada,Retail,Midjourney,43.77,4047,2023,35-44,Enterprise,1477155,97.92869968830473
Australia,Retail,Bard,5.38,8385,2024,45-54,Startup,3060525,775.9605234696082
Brazil,Retail,Stable Diffusion,45.13,1066,2024,25-34,Enterprise,389090,106.25101010101025
UK,Retail,ChatGPT,80.74,2842,2023,45-54,SME,1037330,-339.2187472181831
Germany,Retail,Bard,54.21,7230,2024,45-54,Enterprise,2638950,-433.39605734766974
India,Retail,ChatGPT,76.28,8585,2024,35-44,Enterprise,3133525,-130.64062328842192
Germany,Retail,ChatGPT,5.83,8177,2024,18-24,SME,2984605,46.11020408163313
Germany,Retail,Bard,16.61,7892,2024,35-44,SME,2880580,-433.39605734766974
USA,Retail,ChatGPT,12.07,816,2024,35-44,Enterprise,297840,-109.27587533666792
Australia,Retail,Claude,14.28,5751,2024,55+,SME,2099115,3.89264069264118
France,Retail,ChatGPT,67.29,1660,2024,35-44,Enterprise,605900,4.935873015873767
India,Retail,Claude,21.62,6970,2024,55+,Startup,2544050,-222.909090909091
China,Retail,Stable Diffusion,79.4,1314,2023,18-24,Startup,479610,-291.3462197350382
Brazil,Retail,Midjourney,60.36,3316,2024,18-24,Startup,1210340,-208.44298245614027
China,Retail,Midjourney,25.82,4568,2024,35-44,SME,1667320,-78.28440185538057
Germany,Retail,Midjourney,88.81,8910,2024,25-34,Enterprise,3252150,211.77228307207952
USA,Retail,ChatGPT,99.16,8810,2024,18-24,Enterprise,3215650,-109.27587533666792
South Korea,Retail,ChatGPT,38.17,7365,2024,25-34,Startup,2688225,-117.17925520723747
South Korea,Retail,ChatGPT,77.6,9680,2024,35-44,SME,3533200,-117.17925520723747
USA,Retail,ChatGPT,51.98,187,2024,55+,SME,68255,-109.27587533666792
France,Retail,Midjourney,25.12,5794,2024,25-34,Enterprise,2114810,223.95099915779792
France,Retail,ChatGPT,87.98,7272,2024,18-24,Startup,2654280,4.935873015873767
Germany,Retail,Claude,75.21,1882,2023,55+,SME,686930,-985.0672316384189
UK,Retail,Midjourney,50.63,3569,2024,18-24,Startup,1302685,71.84398976982084
France,Retail,Claude,33.75,524,2024,25-34,Startup,191260,136.2277777777781
Canada,Retail,ChatGPT,71.19,8961,2023,35-44,Enterprise,3270765,-164.3537587412593
Germany,Retail,ChatGPT,46.91,7807,2024,25-34,Enterprise,2849555,46.11020408163313
Canada,Retail,Stable Diffusion,43.1,2905,2024,25-34,Enterprise,1060325,-392.79950235725573
USA,Retail,Stable Diffusion,14.76,1170,2023,55+,SME,427050,-268.79556392550694
USA,Retail,Bard,91.7,7527,2024,35-44,SME,2747355,-522.8691939890705
Canada,Retail,Claude,96.47,1673,2024,25-34,SME,610645,562.2724867724864
France,Retail,ChatGPT,88.02,6545,2024,45-54,SME,2388925,4.935873015873767
Germany,Retail,Bard,65.69,9810,2024,18-24,SME,3580650,-433.39605734766974
Canada,Retail,Stable Diffusion,84.81,4271,2024,45-54,Enterprise,1558915,-392.79950235725573
India,Retail,Stable Diffusion,33.9,6217,2023,45-54,SME,2269205,412.9523060796646
Australia,Retail,Stable Diffusion,42.22,3006,2023,55+,Enterprise,1097190,872.2846753246749
Canada,Retail,Midjourney,73.07,3642,2024,25-34,SME,1329330,97.92869968830473
UK,Retail,Midjourney,38.7,735,2024,18-24,SME,268275,71.84398976982084
Canada,Retail,Bard,34.3,4429,2024,25-34,Enterprise,1616585,-581.9416195856875
South Korea,Retail,Midjourney,58.62,7379,2023,18-24,Startup,2693335,-36.098823618128336
France,Retail,ChatGPT,97.8,3850,2023,18-24,Startup,1405250,4.935873015873767
UK,Retail,Midjourney,22.49,9831,2024,55+,SME,3588315,71.84398976982084
Germany,Retail,ChatGPT,17.73,4627,2023,55+,Startup,1688855,46.11020408163313
China,Retail,Midjourney,1.67,5891,2023,45-54,Startup,2150215,-78.28440185538057
Germany,Retail,Midjourney,94.55,1656,2024,55+,SME,604440,211.77228307207952
Canada,Retail,ChatGPT,87.92,3953,2024,55+,SME,1442845,-164.3537587412593
China,Retail,ChatGPT,84.73,6130,2024,45-54,Startup,2237450,-98.99126044066816
France,Retail,Bard,11.13,7043,2024,25-34,Startup,2570695,75.04487179487205
South Korea,Retail,Stable Diffusion,26.77,527,2024,45-54,Enterprise,192355,-36.00562595586598
USA,Retail,Midjourney,10.53,2281,2023,18-24,Startup,832565,-158.68667561521215
UK,Retail,Midjourney,57.02,2786,2024,25-34,SME,1016890,71.84398976982084
UK,Retail,Midjourney,94.05,8258,2024,45-54,SME,3014170,71.84398976982084
UK,Retail,Midjourney,76.36,786,2023,45-54,Startup,286890,71.84398976982084
Canada,Retail,Stable Diffusion,49.37,3552,2024,25-34,Startup,1296480,-392.79950235725573
France,Retail,Midjourney,18.88,9052,2024,25-34,SME,3303980,223.95099915779792
China,Retail,Midjourney,40.06,6873,2024,18-24,Enterprise,2508645,-78.28440185538057
China,Retail,Midjourney,39.9,613,2024,55+,SME,223745,-78.28440185538057
South Korea,Retail,ChatGPT,70.81,7897,2023,45-54,Enterprise,2882405,-117.17925520723747
Canada,Retail,Stable Diffusion,23.63,1552,2024,35-44,SME,566480,-392.79950235725573
UK,Retail,Midjourney,11.49,1833,2024,55+,Startup,669045,71.84398976982084
USA,Retail,Midjourney,33.18,9755,2024,18-24,SME,3560575,-158.68667561521215
South Korea,Retail,Stable Diffusion,11.75,330,2023,18-24,Enterprise,120450,-36.00562595586598
India,Retail,Bard,85.79,5945,2023,45-54,SME,2169925,188.87030843552566
Canada,Retail,Midjourney,57.67,5165,2024,55+,SME,1885225,97.92869968830473
Canada,Retail,ChatGPT,58.98,6658,2024,55+,Startup,2430170,-164.3537587412593
Australia,Retail,Stable Diffusion,41.38,4519,2024,18-24,Enterprise,1649435,872.2846753246749
India,Retail,Claude,18.47,9265,2024,45-54,Enterprise,3381725,-222.909090909091
India,Retail,Stable Diffusion,54.22,1144,2023,45-54,Enterprise,417560,412.9523060796646
UK,Retail,Midjourney,71.15,9304,2024,55+,SME,3395960,71.84398976982084
India,Retail,Midjourney,77.51,4711,2024,35-44,SME,1719515,-239.57672707637357
France,Retail,Stable Diffusion,3.95,4192,2024,55+,Enterprise,1530080,42.91512557077567
Canada,Retail,Stable Diffusion,80.47,5793,2024,35-44,Enterprise,2114445,-392.79950235725573
South Korea,Retail,Midjourney,66.44,5588,2024,35-44,Enterprise,2039620,-36.098823618128336
Brazil,Retail,ChatGPT,87.29,8521,2024,45-54,SME,3110165,274.5788925438592
South Korea,Retail,Stable Diffusion,48.44,1039,2023,45-54,SME,379235,-36.00562595586598
China,Retail,ChatGPT,48.79,9194,2024,18-24,Enterprise,3355810,-98.99126044066816
France,Retail,Midjourney,41.74,772,2024,45-54,Enterprise,281780,223.95099915779792
France,Retail,Bard,2.53,9645,2023,18-24,SME,3520425,75.04487179487205
USA,Retail,ChatGPT,59.8,868,2024,55+,SME,316820,-109.27587533666792
Brazil,Retail,ChatGPT,83.49,7350,2024,35-44,Startup,2682750,274.5788925438592
UK,Retail,Stable Diffusion,34.07,8650,2023,45-54,SME,3157250,207.5081324333014
India,Retail,Bard,42.59,9127,2023,25-34,SME,3331355,188.87030843552566
Germany,Retail,Claude,25.01,5211,2024,35-44,Startup,1902015,-985.0672316384189
USA,Retail,Midjourney,73.52,7403,2024,25-34,SME,2702095,-158.68667561521215
India,Retail,Midjourney,42.32,7458,2024,45-54,SME,2722170,-239.57672707637357
Australia,Retail,ChatGPT,67.62,7830,2023,18-24,Startup,2857950,-21.983398496240625
Australia,Retail,ChatGPT,21.88,4045,2024,18-24,Enterprise,1476425,-21.983398496240625
UK,Retail,ChatGPT,60.59,4845,2023,55+,SME,1768425,-339.2187472181831
UK,Retail,Midjourney,17.79,3006,2024,45-54,SME,1097190,71.84398976982084
Germany,Retail,ChatGPT,71.92,2015,2023,25-34,SME,735475,46.11020408163313
China,Retail,Midjourney,32.21,8186,2023,45-54,Startup,2987890,-78.28440185538057
South Korea,Retail,Midjourney,27.71,2294,2024,35-44,SME,837310,-36.098823618128336
Australia,Retail,Claude,84.32,4126,2024,55+,Startup,1505990,3.89264069264118
China,Retail,Claude,61.16,4312,2024,35-44,Enterprise,1573880,238.07742537313425
Germany,Retail,Midjourney,8.42,7578,2024,45-54,Startup,2765970,211.77228307207952
Canada,Retail,Bard,30.77,6387,2023,55+,Startup,2331255,-581.9416195856875
Brazil,Retail,Stable Diffusion,64.49,5009,2024,18-24,Enterprise,1828285,106.25101010101025
China,Retail,Bard,77.13,7004,2024,45-54,Enterprise,2556460,211.09129464285706
India,Retail,ChatGPT,13.34,2456,2024,55+,Startup,896440,-130.64062328842192
UK,Retail,ChatGPT,82.96,320,2024,35-44,Startup,116800,-339.2187472181831
USA,Retail,ChatGPT,32.4,8536,2023,18-24,SME,3115640,-109.27587533666792
UK,Retail,Midjourney,79.89,6916,2024,45-54,SME,2524340,71.84398976982084
South Korea,Retail,Stable Diffusion,76.74,6204,2023,35-44,SME,2264460,-36.00562595586598
Brazil,Retail,ChatGPT,65.72,4224,2023,35-44,SME,1541760,274.5788925438592
UK,Retail,Bard,61.13,574,2024,35-44,SME,209510,-159.34593273929295
Canada,Retail,Midjourney,62.8,7750,2024,25-34,Enterprise,2828750,97.92869968830473
Brazil,Retail,ChatGPT,26.26,5927,2023,18-24,Enterprise,2163355,274.5788925438592
Australia,Retail,ChatGPT,45.93,7460,2024,35-44,Enterprise,2722900,-21.983398496240625
Germany,Retail,ChatGPT,80.35,349,2024,18-24,Startup,127385,46.11020408163313
Canada,Retail,ChatGPT,67.11,5184,2024,18-24,Startup,1892160,-164.3537587412593
Germany,Retail,ChatGPT,97.53,7522,2024,18-24,Startup,2745530,46.11020408163313
USA,Retail,Stable Diffusion,80.97,1346,2024,18-24,Enterprise,491290,-268.79556392550694
Brazil,Retail,Midjourney,23.93,4345,2023,55+,SME,1585925,-208.44298245614027
Australia,Retail,Midjourney,7.54,3942,2023,45-54,SME,1438830,216.5975477316515
Canada,Retail,Midjourney,79.88,5426,2023,35-44,SME,1980490,97.92869968830473
Canada,Retail,ChatGPT,81.71,1408,2024,55+,SME,513920,-164.3537587412593
India,Retail,Midjourney,81.62,2148,2024,55+,Enterprise,784020,-239.57672707637357
Brazil,Retail,ChatGPT,2.83,8347,2024,18-24,Startup,3046655,274.5788925438592
Brazil,Retail,ChatGPT,3.02,5158,2023,18-24,Enterprise,1882670,274.5788925438592
USA,Retail,ChatGPT,4.34,3630,2023,18-24,Enterprise,1324950,-109.27587533666792
USA,Retail,Bard,49.9,6058,2023,25-34,Enterprise,2211170,-522.8691939890705
France,Retail,Bard,32.04,8960,2024,35-44,Enterprise,3270400,75.04487179487205
France,Retail,ChatGPT,20.1,8312,2024,18-24,Startup,3033880,4.935873015873767
Brazil,Retail,ChatGPT,67.05,8340,2024,35-44,Enterprise,3044100,274.5788925438592
France,Retail,Stable Diffusion,56.77,1728,2024,35-44,Startup,630720,42.91512557077567
India,Retail,ChatGPT,36.86,7310,2024,18-24,Enterprise,2668150,-130.64062328842192
Australia,Retail,Claude,65.52,5969,2024,55+,SME,2178685,3.89264069264118
UK,Retail,ChatGPT,63.13,7287,2024,18-24,Enterprise,2659755,-339.2187472181831
France,Retail,Midjourney,57.52,8472,2023,55+,Startup,3092280,223.95099915779792
Australia,Retail,ChatGPT,32.56,3887,2024,55+,Enterprise,1418755,-21.983398496240625
Canada,Retail,Stable Diffusion,51.9,6328,2024,25-34,SME,2309720,-392.79950235725573
South Korea,Retail,Bard,65.08,7919,2023,35-44,Startup,2890435,-456.44281524926737
South Korea,Retail,Stable Diffusion,97.91,5507,2024,55+,SME,2010055,-36.00562595586598
Canada,Retail,Bard,86.81,3942,2023,25-34,Enterprise,1438830,-581.9416195856875
USA,Retail,ChatGPT,3.33,2335,2024,18-24,Enterprise,852275,-109.27587533666792
Germany,Retail,Midjourney,70.74,547,2023,18-24,SME,199655,211.77228307207952
Canada,Retail,Claude,49.05,7135,2024,55+,SME,2604275,562.2724867724864
Australia,Retail,Midjourney,98.32,9401,2023,25-34,Enterprise,3431365,216.5975477316515
China,Retail,Stable Diffusion,10.54,6823,2023,45-54,Startup,2490395,-291.3462197350382
South Korea,Retail,Midjourney,87.67,5465,2024,55+,Startup,1994725,-36.098823618128336
China,Retail,ChatGPT,7.31,7869,2024,45-54,Startup,2872185,-98.99126044066816
Canada,Retail,Midjourney,14.45,7775,2023,35-44,Enterprise,2837875,97.92869968830473
UK,Retail,Bard,62.17,1503,2023,35-44,Enterprise,548595,-159.34593273929295
Australia,Retail,ChatGPT,34.57,2712,2023,45-54,Enterprise,989880,-21.983398496240625
South Korea,Retail,Stable Diffusion,2.48,8911,2024,55+,Enterprise,3252515,-36.00562595586598
USA,Retail,Midjourney,28.91,3533,2024,55+,Enterprise,1289545,-158.68667561521215
Canada,Retail,ChatGPT,15.53,464,2023,45-54,Enterprise,169360,-164.3537587412593
China,Retail,ChatGPT,57.67,4015,2024,25-34,Enterprise,1465475,-98.99126044066816
China,Retail,Midjourney,61.03,1442,2024,25-34,SME,526330,-78.28440185538057
China,Retail,ChatGPT,32.7,3884,2024,35-44,Startup,1417660,-98.99126044066816
India,Retail,ChatGPT,16.83,7818,2024,35-44,Startup,2853570,-130.64062328842192
India,Retail,Midjourney,18.76,6470,2024,35-44,SME,2361550,-239.57672707637357
Brazil,Retail,ChatGPT,65.35,4655,2023,45-54,Enterprise,1699075,274.5788925438592
Canada,Retail,ChatGPT,65.95,4552,2024,18-24,SME,1661480,-164.3537587412593
Germany,Retail,Midjourney,79.31,340,2023,35-44,Startup,124100,211.77228307207952
USA,Retail,ChatGPT,46.13,3401,2024,35-44,Enterprise,1241365,-109.27587533666792
Germany,Retail,Bard,70.94,9512,2024,35-44,SME,3471880,-433.39605734766974
Brazil,Retail,Midjourney,76.62,8587,2024,45-54,SME,3134255,-208.44298245614027
USA,Retail,Stable Diffusion,26.69,811,2024,55+,Startup,296015,-268.79556392550694
China,Retail,Midjourney,81.46,6207,2024,35-44,Startup,2265555,-78.28440185538057
Germany,Retail,Stable Diffusion,67.21,7502,2024,35-44,Enterprise,2738230,-196.43338345864595
Brazil,Retail,ChatGPT,48.52,2363,2024,18-24,Startup,862495,274.5788925438592
Australia,Retail,Midjourney,24.0,5076,2023,45-54,Enterprise,1852740,216.5975477316515
India,Retail,Midjourney,19.03,6163,2024,55+,Startup,2249495,-239.57672707637357
Germany,Retail,ChatGPT,57.27,4651,2024,35-44,Enterprise,1697615,46.11020408163313
China,Retail,Bard,40.51,2148,2023,45-54,Startup,784020,211.09129464285706
China,Retail,Midjourney,41.67,5904,2024,18-24,Enterprise,2154960,-78.28440185538057
China,Retail,Midjourney,1.7,4208,2024,18-24,SME,1535920,-78.28440185538057
UK,Retail,Midjourney,78.18,1158,2024,35-44,Startup,422670,71.84398976982084
South Korea,Retail,ChatGPT,75.03,2657,2024,35-44,SME,969805,-117.17925520723747
Australia,Retail,ChatGPT,14.29,3661,2023,18-24,Startup,1336265,-21.983398496240625
India,Retail,Midjourney,39.78,6714,2023,45-54,Startup,2450610,-239.57672707637357
UK,Retail,ChatGPT,95.45,4657,2023,55+,Enterprise,1699805,-339.2187472181831
South Korea,Retail,Bard,38.68,899,2024,25-34,Startup,328135,-456.44281524926737
Germany,Retail,Midjourney,69.63,2160,2024,18-24,Enterprise,788400,211.77228307207952
Australia,Retail,Midjourney,43.14,4671,2023,35-44,Enterprise,1704915,216.5975477316515
South Korea,Retail,ChatGPT,39.37,5752,2023,45-54,SME,2099480,-117.17925520723747
Germany,Retail,Claude,67.05,7710,2024,45-54,Enterprise,2814150,-985.0672316384189
China,Retail,ChatGPT,64.66,8487,2024,55+,SME,3097755,-98.99126044066816
Germany,Retail,ChatGPT,47.07,5221,2023,35-44,Enterprise,1905665,46.11020408163313
India,Retail,Stable Diffusion,49.32,2228,2024,55+,Enterprise,813220,412.9523060796646
UK,Retail,ChatGPT,57.18,8058,2024,55+,Enterprise,2941170,-339.2187472181831
Australia,Retail,Bard,46.48,3093,2023,18-24,SME,1128945,775.9605234696082
China,Retail,Stable Diffusion,91.02,5083,2024,35-44,SME,1855295,-291.3462197350382
India,Retail,Claude,74.61,2797,2024,25-34,Startup,1020905,-222.909090909091
South Korea,Retail,Bard,0.64,3452,2023,35-44,Enterprise,1259980,-456.44281524926737
Australia,Retail,Claude,28.47,9430,2024,18-24,Startup,3441950,3.89264069264118
Brazil,Retail,ChatGPT,62.99,6616,2024,35-44,Startup,2414840,274.5788925438592
Canada,Retail,ChatGPT,68.66,8149,2024,18-24,SME,2974385,-164.3537587412593
India,Retail,Midjourney,45.64,5207,2024,55+,SME,1900555,-239.57672707637357
Australia,Retail,Stable Diffusion,12.98,9366,2024,35-44,Startup,3418590,872.2846753246749
China,Retail,Midjourney,89.18,6795,2023,55+,Enterprise,2480175,-78.28440185538057
Brazil,Retail,ChatGPT,67.57,4476,2024,55+,Enterprise,1633740,274.5788925438592
Australia,Retail,ChatGPT,33.16,902,2024,55+,Startup,329230,-21.983398496240625
Brazil,Retail,ChatGPT,47.83,8629,2024,55+,SME,3149585,274.5788925438592
Canada,Retail,Midjourney,90.14,3135,2024,55+,SME,1144275,97.92869968830473
India,Retail,ChatGPT,31.87,8732,2024,25-34,Startup,3187180,-130.64062328842192
South Korea,Retail,Stable Diffusion,52.85,7254,2024,25-34,Startup,2647710,-36.00562595586598
France,Retail,ChatGPT,29.35,8294,2023,25-34,Enterprise,3027310,4.935873015873767
China,Retail,Bard,11.85,7756,2024,25-34,Enterprise,2830940,211.09129464285706
USA,Retail,ChatGPT,95.17,5505,2024,35-44,SME,2009325,-109.27587533666792
India,Retail,Midjourney,15.21,7675,2024,55+,Enterprise,2801375,-239.57672707637357
USA,Retail,ChatGPT,54.23,5091,2024,45-54,SME,1858215,-109.27587533666792
South Korea,Retail,ChatGPT,73.36,9788,2024,18-24,Startup,3572620,-117.17925520723747
Australia,Retail,Midjourney,82.03,8512,2024,35-44,Startup,3106880,216.5975477316515
South Korea,Retail,Stable Diffusion,15.24,4983,2023,18-24,Enterprise,1818795,-36.00562595586598
France,Retail,Midjourney,34.23,4010,2024,18-24,Enterprise,1463650,223.95099915779792
Canada,Retail,ChatGPT,30.72,3827,2023,18-24,SME,1396855,-164.3537587412593
Germany,Retail,Midjourney,1.41,597,2024,25-34,SME,217905,211.77228307207952
South Korea,Retail,Bard,52.63,3427,2024,25-34,Enterprise,1250855,-456.44281524926737
France,Retail,Stable Diffusion,23.72,292,2023,55+,Enterprise,106580,42.91512557077567
South Korea,Retail,ChatGPT,69.21,1126,2024,18-24,SME,410990,-117.17925520723747
UK,Retail,ChatGPT,86.58,3714,2024,25-34,SME,1355610,-339.2187472181831
UK,Retail,ChatGPT,5.75,6088,2023,55+,Enterprise,2222120,-339.2187472181831
France,Retail,ChatGPT,30.08,3283,2024,35-44,Startup,1198295,4.935873015873767
Brazil,Retail,Midjourney,97.7,4553,2023,55+,Enterprise,1661845,-208.44298245614027
UK,Retail,Bard,38.09,5561,2024,18-24,Enterprise,2029765,-159.34593273929295
India,Retail,Midjourney,75.69,2113,2024,18-24,Enterprise,771245,-239.57672707637357
UK,Retail,Stable Diffusion,88.34,924,2024,35-44,SME,337260,207.5081324333014
India,Retail,Bard,9.28,3959,2023,35-44,SME,1445035,188.87030843552566
Brazil,Retail,ChatGPT,18.46,3802,2023,55+,Enterprise,1387730,274.5788925438592
India,Retail,ChatGPT,11.55,1516,2024,35-44,Enterprise,553340,-130.64062328842192
India,Retail,ChatGPT,24.47,5420,2024,55+,Enterprise,1978300,-130.64062328842192
France,Retail,Midjourney,86.22,7884,2024,55+,Enterprise,2877660,223.95099915779792
Australia,Retail,Stable Diffusion,95.64,9694,2024,25-34,Startup,3538310,872.2846753246749
India,Retail,Midjourney,46.49,7941,2023,18-24,Enterprise,2898465,-239.57672707637357
USA,Retail,Stable Diffusion,12.89,7841,2024,35-44,SME,2861965,-268.79556392550694
Canada,Retail,ChatGPT,22.52,3389,2024,18-24,Startup,1236985,-164.3537587412593
UK,Retail,Bard,78.36,5209,2024,35-44,Startup,1901285,-159.34593273929295
