country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
France,Education,Stable Diffusion,59.63,5094,2023,55+,Enterprise,1859310,-390.92076966610057
USA,Education,Stable Diffusion,15.51,5501,2023,25-34,Enterprise,2007865,216.1343864468863
India,Education,ChatGPT,49.73,1187,2024,35-44,SME,433255,193.09717900063242
USA,Education,Bard,96.0,2122,2023,45-54,SME,774530,-253.79466666666667
UK,Education,ChatGPT,5.31,3233,2024,55+,Enterprise,1180045,345.2340999789967
Australia,Education,ChatGPT,39.87,4011,2023,55+,Startup,1464015,151.86525831660583
France,Education,Midjourney,61.84,7342,2023,35-44,Startup,2679830,133.5730713375424
UK,Education,Midjourney,4.56,5577,2024,25-34,SME,2035605,-256.1856845729044
USA,Education,ChatGPT,58.24,8746,2023,18-24,SME,3192290,55.329637841832664
UK,Education,Midjourney,97.87,9159,2024,35-44,Startup,3343035,-256.1856845729044
South Korea,Education,Bard,9.93,5374,2024,18-24,SME,1961510,-386.5907936507929
Brazil,Education,Midjourney,56.59,5702,2023,18-24,SME,2081230,-204.03641281731143
UK,Education,ChatGPT,74.7,765,2024,45-54,Enterprise,279225,345.2340999789967
Brazil,Education,Stable Diffusion,74.94,1347,2023,55+,SME,491655,-277.90393933010364
South Korea,Education,Bard,41.51,4914,2024,45-54,Enterprise,1793610,-386.5907936507929
France,Education,Stable Diffusion,89.04,155,2023,18-24,Startup,56575,-390.92076966610057
UK,Education,ChatGPT,6.61,5284,2024,18-24,Enterprise,1928660,345.2340999789967
China,Education,Midjourney,49.96,2086,2024,55+,Startup,761390,473.9286190996236
Germany,Education,Claude,48.81,1588,2024,25-34,Enterprise,579620,-848.0293137908066
South Korea,Education,Bard,64.72,273,2023,25-34,Enterprise,99645,-386.5907936507929
South Korea,Education,ChatGPT,30.4,796,2023,35-44,Enterprise,290540,306.4713045753915
Germany,Education,ChatGPT,52.67,2976,2023,35-44,Startup,1086240,-305.80513537117895
Germany,Education,ChatGPT,14.6,1998,2023,35-44,SME,729270,-305.80513537117895
Canada,Education,ChatGPT,57.79,4026,2024,55+,SME,1469490,24.868943895933626
Brazil,Education,ChatGPT,26.01,1316,2024,55+,Enterprise,480340,126.32326139521501
UK,Education,Bard,38.96,9483,2024,55+,Enterprise,3461295,189.6531623063238
USA,Education,Stable Diffusion,2.36,3350,2023,25-34,Startup,1222750,216.1343864468863
USA,Education,ChatGPT,9.39,8574,2024,35-44,Startup,3129510,55.329637841832664
Brazil,Education,ChatGPT,71.72,7588,2024,25-34,SME,2769620,126.32326139521501
Germany,Education,Midjourney,60.21,6371,2023,25-34,Startup,2325415,485.8894260968882
Germany,Education,ChatGPT,22.76,6541,2024,18-24,Enterprise,2387465,-305.80513537117895
China,Education,ChatGPT,79.75,8496,2023,45-54,Startup,3101040,-20.565394183409808
France,Education,Midjourney,81.1,2016,2023,35-44,Startup,735840,133.5730713375424
India,Education,Bard,96.2,2716,2024,45-54,Enterprise,991340,-310.57954545454504
South Korea,Education,Bard,41.93,6561,2023,25-34,Startup,2394765,-386.5907936507929
UK,Education,Midjourney,0.13,6803,2024,25-34,Startup,2483095,-256.1856845729044
USA,Education,Bard,35.78,4928,2024,25-34,Startup,1798720,-253.79466666666667
France,Education,Midjourney,90.2,1540,2024,55+,Enterprise,562100,133.5730713375424
China,Education,ChatGPT,57.56,9460,2024,18-24,Startup,3452900,-20.565394183409808
China,Education,Bard,52.62,4466,2024,18-24,Startup,1630090,-587.1999071279315
France,Education,Midjourney,81.56,782,2024,35-44,Startup,285430,133.5730713375424
Brazil,Education,ChatGPT,6.58,6505,2024,18-24,Enterprise,2374325,126.32326139521501
Germany,Education,Midjourney,92.3,4247,2023,45-54,Enterprise,1550155,485.8894260968882
UK,Education,Stable Diffusion,45.11,8867,2024,35-44,Startup,3236455,-97.00131492439141
Germany,Education,ChatGPT,97.92,7291,2024,25-34,Startup,2661215,-305.80513537117895
USA,Education,Bard,21.47,3378,2024,45-54,SME,1232970,-253.79466666666667
UK,Education,ChatGPT,71.91,1280,2024,55+,SME,467200,345.2340999789967
Brazil,Education,Midjourney,12.87,2303,2024,35-44,SME,840595,-204.03641281731143
Germany,Education,Bard,21.48,1570,2024,25-34,Startup,573050,210.2845238095233
USA,Education,ChatGPT,5.53,7387,2023,18-24,Startup,2696255,55.329637841832664
USA,Education,Stable Diffusion,21.96,4280,2024,45-54,SME,1562200,216.1343864468863
Brazil,Education,ChatGPT,44.49,5333,2023,55+,Startup,1946545,126.32326139521501
South Korea,Education,Stable Diffusion,55.42,5523,2023,18-24,Startup,2015895,-47.84057393383773
France,Education,ChatGPT,48.55,1025,2024,45-54,Enterprise,374125,134.2626819426432
USA,Education,Stable Diffusion,88.08,5011,2023,45-54,SME,1829015,216.1343864468863
Brazil,Education,Claude,74.43,3501,2024,18-24,Startup,1277865,-211.30976430976443
India,Education,Bard,3.13,6944,2024,18-24,SME,2534560,-310.57954545454504
UK,Education,Midjourney,88.6,7693,2024,35-44,SME,2807945,-256.1856845729044
South Korea,Education,Stable Diffusion,97.26,310,2024,55+,SME,113150,-47.84057393383773
China,Education,Stable Diffusion,43.7,1874,2024,35-44,Startup,684010,182.726345083488
China,Education,ChatGPT,18.83,5698,2024,18-24,Enterprise,2079770,-20.565394183409808
China,Education,Stable Diffusion,36.97,242,2024,25-34,Startup,88330,182.726345083488
France,Education,ChatGPT,7.56,175,2024,45-54,SME,63875,134.2626819426432
Australia,Education,Claude,64.18,1707,2024,55+,SME,623055,779.0259571706683
Germany,Education,Midjourney,74.99,1443,2023,25-34,SME,526695,485.8894260968882
Canada,Education,ChatGPT,49.18,615,2023,45-54,Startup,224475,24.868943895933626
Brazil,Education,ChatGPT,81.89,1147,2023,35-44,SME,418655,126.32326139521501
Brazil,Education,Stable Diffusion,10.63,8017,2023,25-34,Enterprise,2926205,-277.90393933010364
Canada,Education,Midjourney,89.42,497,2024,35-44,Enterprise,181405,-239.12728619029986
USA,Education,Midjourney,87.28,168,2024,25-34,Enterprise,61320,-55.17937271725896
South Korea,Education,Bard,50.63,8490,2024,55+,Enterprise,3098850,-386.5907936507929
France,Education,Stable Diffusion,20.95,3214,2023,35-44,Enterprise,1173110,-390.92076966610057
France,Education,Midjourney,33.98,7230,2024,55+,Enterprise,2638950,133.5730713375424
USA,Education,Midjourney,57.06,5916,2024,45-54,SME,2159340,-55.17937271725896
Canada,Education,Midjourney,19.89,8119,2024,45-54,Enterprise,2963435,-239.12728619029986
Germany,Education,Midjourney,90.21,8015,2024,55+,Enterprise,2925475,485.8894260968882
Australia,Education,Bard,31.15,7741,2023,55+,Enterprise,2825465,-630.5090756100499
Australia,Education,ChatGPT,22.11,7500,2024,45-54,Startup,2737500,151.86525831660583
China,Education,ChatGPT,3.45,2305,2024,18-24,Enterprise,841325,-20.565394183409808
China,Education,Midjourney,91.72,7582,2024,25-34,Enterprise,2767430,473.9286190996236
China,Education,ChatGPT,4.63,3312,2023,55+,SME,1208880,-20.565394183409808
Australia,Education,Midjourney,69.93,3282,2024,45-54,SME,1197930,91.00814972297303
Canada,Education,Claude,15.42,1289,2023,45-54,SME,470485,188.11458333333303
Australia,Education,Midjourney,21.39,8065,2024,25-34,Enterprise,2943725,91.00814972297303
Germany,Education,ChatGPT,44.81,3354,2023,25-34,SME,1224210,-305.80513537117895
China,Education,Midjourney,86.71,475,2023,18-24,Enterprise,173375,473.9286190996236
China,Education,Midjourney,65.08,3093,2024,55+,Startup,1128945,473.9286190996236
USA,Education,Stable Diffusion,4.7,7789,2024,55+,Startup,2842985,216.1343864468863
France,Education,Midjourney,0.41,3232,2024,18-24,SME,1179680,133.5730713375424
USA,Education,Claude,41.58,4265,2024,55+,Enterprise,1556725,310.6719211822656
France,Education,Midjourney,18.7,9957,2024,45-54,Enterprise,3634305,133.5730713375424
Germany,Education,Stable Diffusion,69.13,177,2024,25-34,SME,64605,-434.0040780475565
Australia,Education,ChatGPT,15.53,4786,2024,35-44,Startup,1746890,151.86525831660583
Brazil,Education,Midjourney,80.28,6689,2023,25-34,Enterprise,2441485,-204.03641281731143
China,Education,ChatGPT,53.47,5593,2024,35-44,Enterprise,2041445,-20.565394183409808
Canada,Education,Bard,82.13,7304,2024,18-24,SME,2665960,268.9268176020405
Canada,Education,ChatGPT,15.51,5434,2023,45-54,SME,1983410,24.868943895933626
South Korea,Education,Stable Diffusion,1.33,8076,2024,35-44,SME,2947740,-47.84057393383773
Brazil,Education,Bard,93.11,7306,2024,35-44,Enterprise,2666690,9.579776422764553
Brazil,Education,ChatGPT,87.94,6188,2023,18-24,SME,2258620,126.32326139521501
USA,Education,ChatGPT,9.73,3755,2023,18-24,Enterprise,1370575,55.329637841832664
Canada,Education,Midjourney,80.56,4973,2024,55+,SME,1815145,-239.12728619029986
India,Education,Bard,37.85,343,2023,18-24,SME,125195,-310.57954545454504
Australia,Education,Stable Diffusion,38.38,5654,2024,55+,Enterprise,2063710,244.00823204064636
Canada,Education,ChatGPT,82.81,9181,2024,35-44,Startup,3351065,24.868943895933626
Brazil,Education,Stable Diffusion,8.02,9198,2023,25-34,Enterprise,3357270,-277.90393933010364
Australia,Education,Midjourney,51.42,5678,2023,35-44,Enterprise,2072470,91.00814972297303
India,Education,Midjourney,21.11,2260,2024,55+,Enterprise,824900,724.3829695979948
South Korea,Education,Midjourney,43.36,8903,2023,25-34,Enterprise,3249595,486.9386184367777
UK,Education,ChatGPT,48.21,7431,2024,25-34,Startup,2712315,345.2340999789967
France,Education,Stable Diffusion,67.25,9998,2023,55+,SME,3649270,-390.92076966610057
Australia,Education,ChatGPT,32.03,2028,2024,35-44,Startup,740220,151.86525831660583
Germany,Education,Stable Diffusion,73.26,6787,2024,45-54,SME,2477255,-434.0040780475565
China,Education,ChatGPT,27.18,5828,2024,35-44,Startup,2127220,-20.565394183409808
Germany,Education,ChatGPT,56.47,3805,2024,45-54,Startup,1388825,-305.80513537117895
China,Education,Stable Diffusion,73.89,6570,2023,45-54,SME,2398050,182.726345083488
Germany,Education,ChatGPT,0.62,8829,2024,18-24,Startup,3222585,-305.80513537117895
India,Education,Midjourney,9.54,9091,2023,55+,Enterprise,3318215,724.3829695979948
China,Education,ChatGPT,87.03,1756,2024,45-54,Startup,640940,-20.565394183409808
China,Education,ChatGPT,55.78,201,2023,45-54,Startup,73365,-20.565394183409808
India,Education,ChatGPT,92.2,8843,2024,35-44,Startup,3227695,193.09717900063242
Germany,Education,ChatGPT,60.48,1756,2024,25-34,SME,640940,-305.80513537117895
UK,Education,Stable Diffusion,66.84,7307,2024,45-54,SME,2667055,-97.00131492439141
Germany,Education,Stable Diffusion,3.73,4550,2024,55+,Startup,1660750,-434.0040780475565
UK,Education,Midjourney,69.32,9516,2024,55+,Startup,3473340,-256.1856845729044
Australia,Education,Midjourney,92.28,889,2024,35-44,Enterprise,324485,91.00814972297303
France,Education,Midjourney,63.1,5665,2024,18-24,SME,2067725,133.5730713375424
India,Education,Bard,52.08,9569,2024,45-54,Enterprise,3492685,-310.57954545454504
USA,Education,Bard,98.1,9461,2023,25-34,SME,3453265,-253.79466666666667
France,Education,ChatGPT,34.9,8150,2024,25-34,SME,2974750,134.2626819426432
Canada,Education,Midjourney,69.65,175,2024,35-44,Enterprise,63875,-239.12728619029986
UK,Education,Midjourney,87.82,8732,2024,25-34,Startup,3187180,-256.1856845729044
Australia,Education,ChatGPT,93.83,2582,2024,18-24,Startup,942430,151.86525831660583
Canada,Education,Midjourney,56.11,2613,2024,18-24,Startup,953745,-239.12728619029986
South Korea,Education,Stable Diffusion,39.84,9117,2024,55+,Enterprise,3327705,-47.84057393383773
Brazil,Education,ChatGPT,50.34,5495,2023,45-54,Enterprise,2005675,126.32326139521501
USA,Education,ChatGPT,27.04,4212,2024,18-24,SME,1537380,55.329637841832664
Australia,Education,Midjourney,18.71,7254,2024,18-24,Enterprise,2647710,91.00814972297303
Australia,Education,ChatGPT,18.64,6512,2024,35-44,Enterprise,2376880,151.86525831660583
Australia,Education,ChatGPT,18.13,160,2024,35-44,SME,58400,151.86525831660583
Canada,Education,Bard,23.73,4255,2024,35-44,Startup,1553075,268.9268176020405
India,Education,ChatGPT,32.77,8119,2023,45-54,Startup,2963435,193.09717900063242
UK,Education,Stable Diffusion,98.67,5902,2024,35-44,Enterprise,2154230,-97.00131492439141
South Korea,Education,Claude,59.85,3958,2024,25-34,SME,1444670,92.31005291005295
Germany,Education,ChatGPT,8.49,5770,2024,55+,SME,2106050,-305.80513537117895
China,Education,ChatGPT,22.88,5009,2024,25-34,Enterprise,1828285,-20.565394183409808
Australia,Education,ChatGPT,83.86,991,2023,55+,Startup,361715,151.86525831660583
Canada,Education,ChatGPT,92.81,6631,2024,25-34,Enterprise,2420315,24.868943895933626
China,Education,Stable Diffusion,36.11,5517,2024,18-24,SME,2013705,182.726345083488
China,Education,Midjourney,22.69,6449,2024,35-44,SME,2353885,473.9286190996236
UK,Education,Bard,61.02,6363,2024,45-54,Enterprise,2322495,189.6531623063238
Germany,Education,Midjourney,36.8,1505,2024,25-34,SME,549325,485.8894260968882
Canada,Education,Bard,3.51,2201,2023,25-34,SME,803365,268.9268176020405
France,Education,Midjourney,38.35,7259,2024,55+,Enterprise,2649535,133.5730713375424
South Korea,Education,Claude,97.2,7873,2024,55+,SME,2873645,92.31005291005295
South Korea,Education,ChatGPT,77.67,725,2024,45-54,Enterprise,264625,306.4713045753915
USA,Education,ChatGPT,69.92,5335,2024,35-44,Enterprise,1947275,55.329637841832664
China,Education,ChatGPT,18.52,8643,2024,35-44,Enterprise,3154695,-20.565394183409808
France,Education,Midjourney,83.24,2877,2023,18-24,Startup,1050105,133.5730713375424
Brazil,Education,Stable Diffusion,67.46,9267,2024,18-24,SME,3382455,-277.90393933010364
India,Education,Bard,9.28,7481,2024,45-54,Startup,2730565,-310.57954545454504
Australia,Education,Bard,43.07,8589,2024,18-24,Enterprise,3134985,-630.5090756100499
Australia,Education,Bard,81.46,9588,2023,18-24,Startup,3499620,-630.5090756100499
Brazil,Education,Midjourney,89.7,5794,2024,18-24,Startup,2114810,-204.03641281731143
UK,Education,Bard,50.69,1615,2023,35-44,Enterprise,589475,189.6531623063238
Germany,Education,Midjourney,13.39,2749,2024,55+,Enterprise,1003385,485.8894260968882
Canada,Education,Stable Diffusion,27.77,5403,2024,45-54,SME,1972095,488.67554412071513
China,Education,ChatGPT,66.13,4203,2024,45-54,Startup,1534095,-20.565394183409808
India,Education,Midjourney,93.1,3098,2023,25-34,Startup,1130770,724.3829695979948
Brazil,Education,ChatGPT,24.51,5463,2023,35-44,SME,1993995,126.32326139521501
India,Education,Midjourney,27.7,1278,2024,25-34,SME,466470,724.3829695979948
Germany,Education,Midjourney,53.94,3117,2024,18-24,Enterprise,1137705,485.8894260968882
Australia,Education,ChatGPT,54.62,5430,2024,25-34,Enterprise,1981950,151.86525831660583
USA,Education,Claude,19.99,240,2023,18-24,Enterprise,87600,310.6719211822656
India,Education,ChatGPT,44.42,8249,2023,45-54,Startup,3010885,193.09717900063242
Germany,Education,ChatGPT,32.9,8718,2024,18-24,Enterprise,3182070,-305.80513537117895
Australia,Education,ChatGPT,82.07,6167,2024,55+,Startup,2250955,151.86525831660583
South Korea,Education,Stable Diffusion,60.93,6025,2024,18-24,Enterprise,2199125,-47.84057393383773
India,Education,ChatGPT,30.81,9725,2024,55+,Enterprise,3549625,193.09717900063242
Australia,Education,ChatGPT,46.13,1928,2024,18-24,Startup,703720,151.86525831660583
India,Education,ChatGPT,76.81,3062,2023,35-44,Startup,1117630,193.09717900063242
USA,Education,ChatGPT,73.79,8165,2023,25-34,Enterprise,2980225,55.329637841832664
France,Education,ChatGPT,70.58,3923,2023,35-44,Enterprise,1431895,134.2626819426432
Australia,Education,ChatGPT,68.29,8202,2024,45-54,SME,2993730,151.86525831660583
Brazil,Education,ChatGPT,94.45,5026,2024,18-24,Enterprise,1834490,126.32326139521501
USA,Education,Bard,25.78,3140,2024,55+,Enterprise,1146100,-253.79466666666667
Brazil,Education,ChatGPT,64.44,7562,2024,18-24,SME,2760130,126.32326139521501
China,Education,Stable Diffusion,30.41,5811,2024,55+,Enterprise,2121015,182.726345083488
China,Education,Midjourney,22.77,4943,2024,55+,SME,1804195,473.9286190996236
USA,Education,Claude,20.11,8077,2024,45-54,Enterprise,2948105,310.6719211822656
India,Education,ChatGPT,10.55,6479,2024,25-34,Enterprise,2364835,193.09717900063242
USA,Education,ChatGPT,24.08,8180,2024,18-24,Enterprise,2985700,55.329637841832664
Brazil,Education,ChatGPT,61.68,788,2023,18-24,Enterprise,287620,126.32326139521501
South Korea,Education,Stable Diffusion,42.94,1785,2023,25-34,SME,651525,-47.84057393383773
China,Education,Midjourney,58.37,4434,2024,18-24,Startup,1618410,473.9286190996236
USA,Education,Midjourney,2.56,3671,2023,55+,Enterprise,1339915,-55.17937271725896
India,Education,Midjourney,80.79,5089,2024,45-54,Startup,1857485,724.3829695979948
China,Education,Midjourney,63.97,8204,2023,25-34,SME,2994460,473.9286190996236
South Korea,Education,ChatGPT,44.91,1598,2024,45-54,SME,583270,306.4713045753915
Germany,Education,Midjourney,55.48,8565,2024,35-44,Startup,3126225,485.8894260968882
South Korea,Education,ChatGPT,18.4,8070,2024,55+,Startup,2945550,306.4713045753915
Canada,Education,ChatGPT,15.43,6138,2024,25-34,SME,2240370,24.868943895933626
France,Education,Bard,38.54,6118,2024,25-34,Enterprise,2233070,791.7681498829043
Canada,Education,Stable Diffusion,30.48,789,2023,35-44,SME,287985,488.67554412071513
Canada,Education,Midjourney,38.41,3955,2024,45-54,SME,1443575,-239.12728619029986
China,Education,Midjourney,99.74,3267,2024,18-24,Enterprise,1192455,473.9286190996236
China,Education,Bard,90.63,3767,2024,45-54,Startup,1374955,-587.1999071279315
China,Education,ChatGPT,67.68,1858,2024,35-44,Startup,678170,-20.565394183409808
China,Education,Bard,19.16,6280,2024,55+,Startup,2292200,-587.1999071279315
Australia,Education,ChatGPT,46.54,2893,2024,35-44,Enterprise,1055945,151.86525831660583
Australia,Education,Stable Diffusion,64.02,7563,2023,45-54,Enterprise,2760495,244.00823204064636
Australia,Education,Stable Diffusion,27.96,4159,2024,35-44,Startup,1518035,244.00823204064636
USA,Education,ChatGPT,1.63,9691,2024,35-44,SME,3537215,55.329637841832664
Brazil,Education,Midjourney,73.58,1698,2024,55+,SME,619770,-204.03641281731143
China,Education,ChatGPT,74.94,9311,2024,25-34,SME,3398515,-20.565394183409808
Australia,Education,Bard,8.57,4451,2024,35-44,Startup,1624615,-630.5090756100499
Canada,Education,Midjourney,76.48,8816,2023,55+,Enterprise,3217840,-239.12728619029986
China,Education,ChatGPT,61.76,2549,2023,25-34,Enterprise,930385,-20.565394183409808
Germany,Education,Midjourney,54.47,8022,2024,35-44,SME,2928030,485.8894260968882
China,Education,Midjourney,97.99,9760,2024,35-44,SME,3562400,473.9286190996236
UK,Education,ChatGPT,90.1,4522,2024,25-34,Startup,1650530,345.2340999789967
Canada,Education,ChatGPT,34.55,6022,2024,25-34,Startup,2198030,24.868943895933626
USA,Education,Bard,1.49,2924,2024,18-24,Enterprise,1067260,-253.79466666666667
South Korea,Education,ChatGPT,47.51,1556,2024,25-34,SME,567940,306.4713045753915
France,Education,ChatGPT,68.42,1758,2024,18-24,Enterprise,641670,134.2626819426432
Germany,Education,Claude,42.94,3881,2023,35-44,Enterprise,1416565,-848.0293137908066
France,Education,Stable Diffusion,57.55,1207,2024,18-24,Startup,440555,-390.92076966610057
South Korea,Education,Midjourney,4.38,9714,2024,45-54,SME,3545610,486.9386184367777
Australia,Education,Stable Diffusion,44.95,7762,2024,18-24,SME,2833130,244.00823204064636
India,Education,Bard,75.75,1406,2023,25-34,Startup,513190,-310.57954545454504
UK,Education,Midjourney,46.66,5346,2024,18-24,Startup,1951290,-256.1856845729044
Canada,Education,Bard,79.66,1086,2024,25-34,Enterprise,396390,268.9268176020405
China,Education,Midjourney,47.27,458,2024,35-44,Enterprise,167170,473.9286190996236
Australia,Education,Midjourney,43.41,7770,2024,25-34,Startup,2836050,91.00814972297303
Canada,Education,Stable Diffusion,63.27,3778,2023,45-54,SME,1378970,488.67554412071513
France,Education,Bard,32.84,5923,2023,18-24,Startup,2161895,791.7681498829043
Germany,Education,Stable Diffusion,67.23,784,2024,25-34,SME,286160,-434.0040780475565
UK,Education,ChatGPT,36.31,453,2024,55+,Startup,165345,345.2340999789967
Canada,Education,Midjourney,35.09,4667,2024,45-54,Startup,1703455,-239.12728619029986
Canada,Education,Midjourney,22.95,2206,2024,55+,Enterprise,805190,-239.12728619029986
Canada,Education,ChatGPT,28.72,9928,2023,35-44,Enterprise,3623720,24.868943895933626
India,Education,Bard,25.07,8951,2024,35-44,Enterprise,3267115,-310.57954545454504
Brazil,Education,Midjourney,51.47,6283,2024,18-24,Enterprise,2293295,-204.03641281731143
South Korea,Education,ChatGPT,49.13,3094,2023,18-24,Enterprise,1129310,306.4713045753915
USA,Education,Bard,0.77,6646,2024,45-54,Enterprise,2425790,-253.79466666666667
India,Education,Midjourney,62.08,8258,2023,35-44,SME,3014170,724.3829695979948
UK,Education,ChatGPT,50.77,6192,2024,35-44,SME,2260080,345.2340999789967
UK,Education,Midjourney,66.15,485,2024,25-34,Enterprise,177025,-256.1856845729044
Canada,Education,ChatGPT,94.66,2398,2024,18-24,Enterprise,875270,24.868943895933626
Canada,Education,ChatGPT,70.07,9694,2024,35-44,Enterprise,3538310,24.868943895933626
Australia,Education,Midjourney,55.92,3449,2024,45-54,SME,1258885,91.00814972297303
India,Education,ChatGPT,24.07,1469,2023,45-54,SME,536185,193.09717900063242
Brazil,Education,ChatGPT,20.84,5798,2023,55+,Startup,2116270,126.32326139521501
South Korea,Education,Midjourney,84.06,4323,2023,45-54,SME,1577895,486.9386184367777
China,Education,ChatGPT,47.86,1753,2023,18-24,Startup,639845,-20.565394183409808
France,Education,ChatGPT,85.23,9327,2024,18-24,Enterprise,3404355,134.2626819426432
South Korea,Education,ChatGPT,29.83,6725,2023,45-54,Enterprise,2454625,306.4713045753915
India,Education,ChatGPT,15.26,9284,2024,35-44,SME,3388660,193.09717900063242
Canada,Education,Midjourney,15.49,4554,2024,25-34,SME,1662210,-239.12728619029986
Germany,Education,ChatGPT,85.68,6095,2024,45-54,Enterprise,2224675,-305.80513537117895
USA,Education,Bard,22.2,4804,2024,35-44,Startup,1753460,-253.79466666666667
India,Education,ChatGPT,68.88,7431,2024,45-54,Enterprise,2712315,193.09717900063242
Australia,Education,Midjourney,32.4,762,2023,45-54,Startup,278130,91.00814972297303
USA,Education,Bard,11.65,9573,2023,18-24,SME,3494145,-253.79466666666667
Germany,Education,Midjourney,10.07,6283,2024,55+,Startup,2293295,485.8894260968882
Brazil,Education,ChatGPT,5.69,1402,2024,18-24,Enterprise,511730,126.32326139521501
France,Education,ChatGPT,81.46,3326,2024,18-24,Startup,1213990,134.2626819426432
South Korea,Education,ChatGPT,14.22,201,2024,25-34,Startup,73365,306.4713045753915
France,Education,Midjourney,2.62,2099,2023,55+,Startup,766135,133.5730713375424
