country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
Brazil,Transportation,Midjourney,61.34,5115,2024,25-34,Enterprise,1866975,-283.698664873692
France,Transportation,Bard,32.02,6464,2024,35-44,Enterprise,2359360,374.83772314896123
Canada,Transportation,Midjourney,12.81,9067,2024,45-54,Startup,3309455,-237.92609069308946
India,Transportation,ChatGPT,13.49,4856,2024,35-44,Startup,1772440,162.43004069552353
France,Transportation,Stable Diffusion,12.48,4956,2023,18-24,SME,1808940,-549.4302600472811
France,Transportation,ChatGPT,87.57,7797,2024,35-44,Startup,2845905,-168.31570299807936
Canada,Transportation,Stable Diffusion,80.46,7759,2023,18-24,Startup,2832035,277.0786082474224
Australia,Transportation,Claude,98.51,9866,2023,35-44,Enterprise,3601090,-1395.439393939394
Brazil,Transportation,Midjourney,62.12,4855,2024,35-44,Startup,1772075,-283.698664873692
India,Transportation,ChatGPT,36.26,1454,2024,35-44,Startup,530710,162.43004069552353
India,Transportation,Stable Diffusion,50.4,4816,2024,25-34,SME,1757840,385.88597894175655
UK,Transportation,Bard,73.7,4321,2024,18-24,Enterprise,1577165,979.5750113999093
China,Transportation,Midjourney,22.31,3929,2024,55+,Startup,1434085,-270.76556587547293
France,Transportation,ChatGPT,9.88,5518,2023,55+,Startup,2014070,-168.31570299807936
South Korea,Transportation,Bard,69.96,355,2024,45-54,Startup,129575,234.57341961174734
France,Transportation,ChatGPT,71.23,9827,2024,55+,Enterprise,3586855,-168.31570299807936
UK,Transportation,Stable Diffusion,69.87,8397,2023,55+,SME,3064905,-124.7353195164078
South Korea,Transportation,Stable Diffusion,1.32,6372,2024,35-44,Enterprise,2325780,-112.20433255269381
France,Transportation,ChatGPT,22.03,1136,2023,25-34,Startup,414640,-168.31570299807936
Australia,Transportation,ChatGPT,36.9,8303,2023,55+,Enterprise,3030595,4.982806591995541
Canada,Transportation,ChatGPT,41.05,6656,2024,25-34,Enterprise,2429440,12.968899521531057
Australia,Transportation,Midjourney,11.85,5463,2024,25-34,Enterprise,1993995,337.08951175406946
China,Transportation,Midjourney,37.88,1165,2024,18-24,Startup,425225,-270.76556587547293
USA,Transportation,ChatGPT,84.05,924,2023,18-24,SME,337260,483.4011806136159
China,Transportation,Stable Diffusion,11.26,8426,2024,25-34,Startup,3075490,-635.7599166427135
UK,Transportation,Midjourney,77.94,3052,2024,25-34,Enterprise,1113980,-472.07849670342057
Germany,Transportation,Stable Diffusion,19.52,7572,2023,25-34,Enterprise,2763780,-7.061527006903816
Australia,Transportation,Midjourney,63.19,9661,2023,45-54,Startup,3526265,337.08951175406946
Canada,Transportation,ChatGPT,98.34,4209,2023,35-44,Startup,1536285,12.968899521531057
USA,Transportation,ChatGPT,35.53,1786,2023,35-44,Startup,651890,483.4011806136159
USA,Transportation,ChatGPT,82.85,3223,2024,55+,SME,1176395,483.4011806136159
France,Transportation,ChatGPT,37.27,3194,2024,55+,Startup,1165810,-168.31570299807936
Germany,Transportation,Stable Diffusion,67.72,9468,2023,55+,Enterprise,3455820,-7.061527006903816
Germany,Transportation,Claude,3.49,4325,2023,45-54,SME,1578625,-200.78371710526335
USA,Transportation,Midjourney,46.18,2415,2023,55+,SME,881475,-624.0309139784949
Australia,Transportation,Midjourney,15.05,1996,2024,45-54,Enterprise,728540,337.08951175406946
India,Transportation,Claude,50.49,3321,2024,18-24,SME,1212165,367.4190573770493
UK,Transportation,Midjourney,89.98,7241,2023,35-44,Startup,2642965,-472.07849670342057
China,Transportation,ChatGPT,72.2,8260,2023,45-54,Enterprise,3014900,-175.73951162442336
Germany,Transportation,Midjourney,73.38,4293,2024,45-54,Startup,1566945,-303.97086720867173
France,Transportation,Midjourney,40.68,4419,2023,35-44,Enterprise,1612935,98.65764489902995
UK,Transportation,ChatGPT,77.1,4721,2024,25-34,Enterprise,1723165,-129.9066670428574
UK,Transportation,ChatGPT,76.21,2911,2024,25-34,SME,1062515,-129.9066670428574
Germany,Transportation,Claude,29.93,778,2024,18-24,Startup,283970,-200.78371710526335
France,Transportation,ChatGPT,85.64,2913,2024,35-44,Enterprise,1063245,-168.31570299807936
France,Transportation,Midjourney,87.66,7241,2024,18-24,Enterprise,2642965,98.65764489902995
France,Transportation,ChatGPT,76.63,6578,2023,55+,Enterprise,2400970,-168.31570299807936
France,Transportation,Midjourney,79.08,8462,2024,25-34,Startup,3088630,98.65764489902995
India,Transportation,ChatGPT,2.39,9704,2024,55+,SME,3541960,162.43004069552353
France,Transportation,ChatGPT,57.98,2220,2024,18-24,Enterprise,810300,-168.31570299807936
Australia,Transportation,ChatGPT,92.12,9820,2024,18-24,Enterprise,3584300,4.982806591995541
China,Transportation,Stable Diffusion,78.01,8823,2023,18-24,SME,3220395,-635.7599166427135
China,Transportation,Bard,40.69,7786,2024,18-24,Enterprise,2841890,-371.9888106092003
India,Transportation,ChatGPT,29.88,5821,2024,55+,Startup,2124665,162.43004069552353
South Korea,Transportation,Stable Diffusion,12.7,5585,2023,35-44,Enterprise,2038525,-112.20433255269381
Germany,Transportation,Midjourney,99.79,2984,2024,35-44,Enterprise,1089160,-303.97086720867173
South Korea,Transportation,ChatGPT,92.04,6756,2023,25-34,Enterprise,2465940,-145.32808168052907
India,Transportation,ChatGPT,59.14,9789,2023,35-44,Startup,3572985,162.43004069552353
South Korea,Transportation,ChatGPT,27.33,6614,2024,25-34,SME,2414110,-145.32808168052907
China,Transportation,Stable Diffusion,72.06,5319,2023,35-44,Startup,1941435,-635.7599166427135
UK,Transportation,Midjourney,34.58,275,2023,18-24,Startup,100375,-472.07849670342057
India,Transportation,Claude,51.39,1282,2023,35-44,SME,467930,367.4190573770493
France,Transportation,Stable Diffusion,53.81,4442,2023,25-34,Enterprise,1621330,-549.4302600472811
UK,Transportation,ChatGPT,56.26,5327,2024,45-54,Startup,1944355,-129.9066670428574
China,Transportation,ChatGPT,86.93,7386,2024,45-54,Enterprise,2695890,-175.73951162442336
India,Transportation,ChatGPT,69.09,3807,2023,25-34,Enterprise,1389555,162.43004069552353
France,Transportation,Midjourney,90.69,7484,2024,35-44,SME,2731660,98.65764489902995
Germany,Transportation,ChatGPT,29.67,8830,2024,55+,Enterprise,3222950,289.07675633067356
India,Transportation,Midjourney,52.59,5611,2024,55+,Enterprise,2048015,-21.53748772236122
Germany,Transportation,Bard,33.96,8678,2023,45-54,SME,3167470,-824.398860398861
Canada,Transportation,Midjourney,34.37,3004,2024,55+,Enterprise,1096460,-237.92609069308946
India,Transportation,Claude,21.38,653,2024,35-44,SME,238345,367.4190573770493
Canada,Transportation,Claude,71.43,4467,2023,18-24,Enterprise,1630455,879.090909090909
UK,Transportation,Bard,58.68,500,2024,35-44,Enterprise,182500,979.5750113999093
Canada,Transportation,Midjourney,69.1,2563,2023,25-34,Enterprise,935495,-237.92609069308946
Germany,Transportation,ChatGPT,82.85,675,2024,35-44,Startup,246375,289.07675633067356
UK,Transportation,Midjourney,95.55,1011,2024,18-24,SME,369015,-472.07849670342057
UK,Transportation,Midjourney,46.39,7231,2023,35-44,Startup,2639315,-472.07849670342057
India,Transportation,ChatGPT,84.02,9645,2024,55+,Enterprise,3520425,162.43004069552353
Brazil,Transportation,Midjourney,11.2,9503,2023,25-34,Startup,3468595,-283.698664873692
China,Transportation,ChatGPT,53.61,4281,2024,45-54,Enterprise,1562565,-175.73951162442336
France,Transportation,Stable Diffusion,15.91,7658,2024,35-44,SME,2795170,-549.4302600472811
UK,Transportation,Midjourney,99.02,2549,2024,55+,Startup,930385,-472.07849670342057
Germany,Transportation,Midjourney,93.2,8366,2023,25-34,Startup,3053590,-303.97086720867173
Australia,Transportation,Midjourney,64.24,5658,2023,45-54,Startup,2065170,337.08951175406946
Canada,Transportation,ChatGPT,80.92,7595,2024,25-34,Enterprise,2772175,12.968899521531057
Brazil,Transportation,Stable Diffusion,62.41,2543,2023,25-34,Enterprise,928195,-51.61873108196323
France,Transportation,Midjourney,56.81,5075,2024,45-54,SME,1852375,98.65764489902995
India,Transportation,Bard,52.44,2342,2024,35-44,SME,854830,109.96853503184684
South Korea,Transportation,Midjourney,63.64,1837,2024,45-54,Enterprise,670505,84.02775119617218
France,Transportation,Stable Diffusion,41.74,2629,2024,55+,SME,959585,-549.4302600472811
Canada,Transportation,ChatGPT,2.6,662,2024,25-34,Startup,241630,12.968899521531057
Australia,Transportation,Midjourney,50.7,9303,2024,55+,Enterprise,3395595,337.08951175406946
UK,Transportation,ChatGPT,79.73,1136,2023,55+,SME,414640,-129.9066670428574
China,Transportation,Midjourney,15.11,2056,2023,18-24,SME,750440,-270.76556587547293
Brazil,Transportation,Bard,24.65,4478,2024,35-44,SME,1634470,-235.41356046550845
USA,Transportation,Stable Diffusion,99.49,632,2024,35-44,Enterprise,230680,97.70152640264041
Germany,Transportation,Bard,63.6,5250,2024,45-54,Startup,1916250,-824.398860398861
Brazil,Transportation,ChatGPT,58.5,3892,2024,25-34,Enterprise,1420580,125.79546163173382
Brazil,Transportation,Bard,50.18,3258,2023,45-54,Enterprise,1189170,-235.41356046550845
UK,Transportation,ChatGPT,68.62,3633,2024,35-44,Enterprise,1326045,-129.9066670428574
Germany,Transportation,Claude,57.83,7186,2024,35-44,Startup,2622890,-200.78371710526335
China,Transportation,Claude,2.6,8797,2023,18-24,Startup,3210905,-496.7796610169489
Australia,Transportation,Claude,12.39,6820,2024,25-34,Startup,2489300,-1395.439393939394
Canada,Transportation,ChatGPT,24.51,9590,2024,55+,Enterprise,3500350,12.968899521531057
India,Transportation,Midjourney,42.47,9986,2023,55+,Startup,3644890,-21.53748772236122
Australia,Transportation,Bard,41.55,6829,2024,18-24,Enterprise,2492585,688.4809049398091
UK,Transportation,Midjourney,57.7,7799,2024,45-54,Enterprise,2846635,-472.07849670342057
UK,Transportation,ChatGPT,23.88,1719,2024,45-54,Startup,627435,-129.9066670428574
China,Transportation,Stable Diffusion,85.58,5180,2023,35-44,SME,1890700,-635.7599166427135
China,Transportation,ChatGPT,43.72,3790,2024,25-34,Startup,1383350,-175.73951162442336
India,Transportation,Midjourney,63.85,7103,2024,35-44,Enterprise,2592595,-21.53748772236122
France,Transportation,ChatGPT,10.32,657,2024,45-54,Startup,239805,-168.31570299807936
South Korea,Transportation,Midjourney,24.48,1689,2024,35-44,SME,616485,84.02775119617218
Australia,Transportation,Midjourney,70.71,5120,2024,18-24,Enterprise,1868800,337.08951175406946
Germany,Transportation,ChatGPT,82.03,9854,2023,55+,Enterprise,3596710,289.07675633067356
France,Transportation,Midjourney,94.86,2666,2024,18-24,SME,973090,98.65764489902995
Germany,Transportation,Midjourney,43.78,9837,2024,45-54,Startup,3590505,-303.97086720867173
UK,Transportation,Midjourney,85.78,9209,2024,55+,Enterprise,3361285,-472.07849670342057
Australia,Transportation,Stable Diffusion,4.89,1963,2024,18-24,Startup,716495,-604.1881884944924
UK,Transportation,Midjourney,86.34,2293,2024,35-44,Enterprise,836945,-472.07849670342057
UK,Transportation,Bard,95.07,7725,2024,18-24,SME,2819625,979.5750113999093
USA,Transportation,Midjourney,73.04,455,2024,45-54,Startup,166075,-624.0309139784949
South Korea,Transportation,ChatGPT,19.45,8604,2024,55+,Enterprise,3140460,-145.32808168052907
USA,Transportation,ChatGPT,11.07,8789,2024,45-54,Enterprise,3207985,483.4011806136159
USA,Transportation,ChatGPT,21.08,2745,2023,18-24,SME,1001925,483.4011806136159
USA,Transportation,Midjourney,82.3,3198,2024,55+,SME,1167270,-624.0309139784949
Australia,Transportation,ChatGPT,10.77,6270,2023,25-34,Enterprise,2288550,4.982806591995541
India,Transportation,Midjourney,28.29,3417,2024,18-24,Startup,1247205,-21.53748772236122
China,Transportation,Stable Diffusion,79.26,5137,2024,35-44,Enterprise,1875005,-635.7599166427135
South Korea,Transportation,ChatGPT,51.41,5788,2024,45-54,SME,2112620,-145.32808168052907
UK,Transportation,ChatGPT,0.59,7642,2023,35-44,Enterprise,2789330,-129.9066670428574
UK,Transportation,ChatGPT,8.51,1961,2024,55+,Startup,715765,-129.9066670428574
South Korea,Transportation,Stable Diffusion,87.11,9451,2023,55+,Startup,3449615,-112.20433255269381
India,Transportation,Midjourney,88.73,2395,2024,35-44,SME,874175,-21.53748772236122
France,Transportation,Midjourney,38.74,4124,2024,35-44,Enterprise,1505260,98.65764489902995
Germany,Transportation,ChatGPT,35.61,8487,2024,55+,Enterprise,3097755,289.07675633067356
Brazil,Transportation,Midjourney,80.7,1205,2024,18-24,Enterprise,439825,-283.698664873692
Brazil,Transportation,Bard,32.42,9302,2024,35-44,SME,3395230,-235.41356046550845
USA,Transportation,Stable Diffusion,94.25,3262,2024,18-24,Enterprise,1190630,97.70152640264041
France,Transportation,ChatGPT,70.41,8543,2023,35-44,Enterprise,3118195,-168.31570299807936
South Korea,Transportation,Stable Diffusion,96.39,7782,2024,25-34,Startup,2840430,-112.20433255269381
South Korea,Transportation,Midjourney,31.02,6750,2024,45-54,Startup,2463750,84.02775119617218
India,Transportation,Midjourney,79.75,3607,2024,18-24,Startup,1316555,-21.53748772236122
Brazil,Transportation,Bard,62.68,5356,2024,35-44,SME,1954940,-235.41356046550845
South Korea,Transportation,Midjourney,61.43,7020,2023,35-44,SME,2562300,84.02775119617218
India,Transportation,Bard,38.59,3435,2024,18-24,SME,1253775,109.96853503184684
South Korea,Transportation,Bard,0.74,892,2023,25-34,Enterprise,325580,234.57341961174734
USA,Transportation,ChatGPT,42.98,4592,2024,18-24,Startup,1676080,483.4011806136159
India,Transportation,ChatGPT,41.16,4390,2023,18-24,Enterprise,1602350,162.43004069552353
South Korea,Transportation,ChatGPT,83.73,7653,2024,55+,SME,2793345,-145.32808168052907
Canada,Transportation,ChatGPT,17.06,3285,2024,25-34,Enterprise,1199025,12.968899521531057
South Korea,Transportation,ChatGPT,31.01,152,2023,35-44,SME,55480,-145.32808168052907
USA,Transportation,Claude,92.35,310,2023,25-34,SME,113150,118.11309523809541
USA,Transportation,Stable Diffusion,84.51,3809,2023,55+,SME,1390285,97.70152640264041
Brazil,Transportation,Midjourney,52.58,9673,2024,25-34,Startup,3530645,-283.698664873692
France,Transportation,ChatGPT,72.41,8973,2024,35-44,Enterprise,3275145,-168.31570299807936
France,Transportation,Midjourney,12.09,3867,2024,18-24,Enterprise,1411455,98.65764489902995
India,Transportation,Bard,70.44,8240,2024,18-24,Enterprise,3007600,109.96853503184684
Brazil,Transportation,Midjourney,48.24,4039,2023,55+,Startup,1474235,-283.698664873692
France,Transportation,ChatGPT,53.65,8325,2023,18-24,Startup,3038625,-168.31570299807936
Australia,Transportation,Midjourney,21.57,7712,2024,45-54,SME,2814880,337.08951175406946
South Korea,Transportation,ChatGPT,98.38,480,2024,18-24,SME,175200,-145.32808168052907
Canada,Transportation,Midjourney,60.08,7854,2024,25-34,Startup,2866710,-237.92609069308946
Brazil,Transportation,ChatGPT,60.0,3275,2024,25-34,SME,1195375,125.79546163173382
USA,Transportation,Midjourney,64.45,9324,2023,45-54,SME,3403260,-624.0309139784949
Brazil,Transportation,ChatGPT,49.5,5922,2024,25-34,Startup,2161530,125.79546163173382
Germany,Transportation,Stable Diffusion,59.27,957,2024,55+,Enterprise,349305,-7.061527006903816
Canada,Transportation,Bard,28.47,9797,2023,35-44,SME,3575905,-476.23985134362465
Canada,Transportation,Midjourney,77.3,6445,2024,35-44,Enterprise,2352425,-237.92609069308946
Brazil,Transportation,ChatGPT,92.82,4399,2023,25-34,SME,1605635,125.79546163173382
Brazil,Transportation,ChatGPT,60.31,9904,2024,55+,Enterprise,3614960,125.79546163173382
China,Transportation,ChatGPT,17.03,3091,2024,25-34,Enterprise,1128215,-175.73951162442336
India,Transportation,Stable Diffusion,90.49,2015,2024,25-34,Enterprise,735475,385.88597894175655
Australia,Transportation,Bard,57.96,2911,2023,25-34,Enterprise,1062515,688.4809049398091
Australia,Transportation,Claude,37.96,9763,2023,18-24,Enterprise,3563495,-1395.439393939394
India,Transportation,Stable Diffusion,16.99,7855,2024,55+,Startup,2867075,385.88597894175655
Canada,Transportation,Stable Diffusion,40.97,4568,2024,45-54,Enterprise,1667320,277.0786082474224
Germany,Transportation,Claude,89.23,9274,2024,55+,Enterprise,3385010,-200.78371710526335
France,Transportation,ChatGPT,42.06,5507,2024,45-54,Startup,2010055,-168.31570299807936
USA,Transportation,ChatGPT,82.67,4001,2023,25-34,SME,1460365,483.4011806136159
Australia,Transportation,ChatGPT,86.54,574,2024,35-44,Startup,209510,4.982806591995541
Australia,Transportation,Midjourney,53.52,8196,2024,18-24,Enterprise,2991540,337.08951175406946
UK,Transportation,ChatGPT,0.16,2715,2023,55+,Enterprise,990975,-129.9066670428574
Brazil,Transportation,Stable Diffusion,47.41,6768,2023,55+,Startup,2470320,-51.61873108196323
USA,Transportation,Midjourney,74.88,723,2024,35-44,SME,263895,-624.0309139784949
China,Transportation,Stable Diffusion,71.47,993,2024,45-54,SME,362445,-635.7599166427135
UK,Transportation,Midjourney,18.84,8759,2024,25-34,SME,3197035,-472.07849670342057
Australia,Transportation,ChatGPT,20.17,6836,2023,55+,SME,2495140,4.982806591995541
Australia,Transportation,ChatGPT,22.42,1462,2024,45-54,Startup,533630,4.982806591995541
Brazil,Transportation,ChatGPT,73.99,7271,2024,55+,Startup,2653915,125.79546163173382
Australia,Transportation,ChatGPT,80.72,9657,2024,45-54,Startup,3524805,4.982806591995541
Canada,Transportation,Midjourney,75.49,619,2023,18-24,SME,225935,-237.92609069308946
Australia,Transportation,ChatGPT,89.06,333,2024,18-24,Startup,121545,4.982806591995541
UK,Transportation,ChatGPT,85.74,4311,2023,45-54,Startup,1573515,-129.9066670428574
Brazil,Transportation,ChatGPT,95.1,5832,2024,18-24,Startup,2128680,125.79546163173382
India,Transportation,Stable Diffusion,2.79,2324,2023,35-44,Enterprise,848260,385.88597894175655
USA,Transportation,Stable Diffusion,14.65,213,2024,45-54,Enterprise,77745,97.70152640264041
Brazil,Transportation,Midjourney,46.71,3354,2024,35-44,SME,1224210,-283.698664873692
France,Transportation,ChatGPT,39.46,6862,2024,55+,Enterprise,2504630,-168.31570299807936
Germany,Transportation,ChatGPT,22.22,3530,2024,18-24,SME,1288450,289.07675633067356
USA,Transportation,Midjourney,7.88,8783,2023,55+,SME,3205795,-624.0309139784949
Germany,Transportation,Midjourney,25.06,8160,2024,35-44,Startup,2978400,-303.97086720867173
Australia,Transportation,ChatGPT,55.31,6379,2024,25-34,SME,2328335,4.982806591995541
UK,Transportation,ChatGPT,83.31,8135,2024,55+,Enterprise,2969275,-129.9066670428574
France,Transportation,Midjourney,91.5,428,2023,35-44,Enterprise,156220,98.65764489902995
South Korea,Transportation,Midjourney,71.62,6394,2023,45-54,Startup,2333810,84.02775119617218
Canada,Transportation,ChatGPT,35.66,9063,2024,18-24,Enterprise,3307995,12.968899521531057
Canada,Transportation,Stable Diffusion,70.46,5896,2023,35-44,Enterprise,2152040,277.0786082474224
South Korea,Transportation,Midjourney,7.43,1107,2023,18-24,SME,404055,84.02775119617218
UK,Transportation,ChatGPT,13.25,4298,2023,25-34,Startup,1568770,-129.9066670428574
Brazil,Transportation,ChatGPT,30.74,7532,2023,35-44,Enterprise,2749180,125.79546163173382
Canada,Transportation,Midjourney,18.32,7507,2023,55+,Startup,2740055,-237.92609069308946
Australia,Transportation,Stable Diffusion,27.9,733,2023,45-54,Startup,267545,-604.1881884944924
Australia,Transportation,ChatGPT,69.8,8342,2024,35-44,Enterprise,3044830,4.982806591995541
Australia,Transportation,Bard,44.32,8850,2024,55+,SME,3230250,688.4809049398091
Brazil,Transportation,Midjourney,3.16,5772,2023,35-44,Enterprise,2106780,-283.698664873692
UK,Transportation,Stable Diffusion,20.94,9832,2023,45-54,SME,3588680,-124.7353195164078
USA,Transportation,ChatGPT,26.08,6967,2024,25-34,Enterprise,2542955,483.4011806136159
Canada,Transportation,ChatGPT,71.36,6297,2024,55+,SME,2298405,12.968899521531057
Canada,Transportation,Stable Diffusion,49.96,6926,2024,35-44,SME,2527990,277.0786082474224
South Korea,Transportation,ChatGPT,53.1,4691,2024,18-24,Startup,1712215,-145.32808168052907
Canada,Transportation,Midjourney,72.04,2194,2024,45-54,Enterprise,800810,-237.92609069308946
Australia,Transportation,ChatGPT,96.15,152,2024,25-34,Startup,55480,4.982806591995541
Brazil,Transportation,Midjourney,9.38,574,2023,35-44,SME,209510,-283.698664873692
Canada,Transportation,Midjourney,36.93,3728,2024,35-44,SME,1360720,-237.92609069308946
Australia,Transportation,Stable Diffusion,36.0,2961,2024,18-24,Enterprise,1080765,-604.1881884944924
Germany,Transportation,ChatGPT,28.65,8834,2024,18-24,Startup,3224410,289.07675633067356
South Korea,Transportation,Stable Diffusion,35.3,1448,2024,18-24,SME,528520,-112.20433255269381
USA,Transportation,ChatGPT,86.63,7490,2024,45-54,Startup,2733850,483.4011806136159
South Korea,Transportation,Bard,11.25,9796,2023,35-44,Startup,3575540,234.57341961174734
UK,Transportation,ChatGPT,24.27,4063,2023,25-34,SME,1482995,-129.9066670428574
USA,Transportation,ChatGPT,98.18,8343,2024,18-24,Enterprise,3045195,483.4011806136159
Canada,Transportation,ChatGPT,30.4,5601,2024,18-24,Enterprise,2044365,12.968899521531057
Australia,Transportation,ChatGPT,67.27,1980,2023,35-44,Enterprise,722700,4.982806591995541
China,Transportation,Stable Diffusion,38.7,7786,2023,45-54,Enterprise,2841890,-635.7599166427135
India,Transportation,ChatGPT,23.16,7546,2024,55+,SME,2754290,162.43004069552353
China,Transportation,ChatGPT,7.58,2030,2024,25-34,SME,740950,-175.73951162442336
USA,Transportation,Midjourney,96.57,4519,2024,25-34,Enterprise,1649435,-624.0309139784949
India,Transportation,Midjourney,35.08,7386,2023,45-54,SME,2695890,-21.53748772236122
South Korea,Transportation,ChatGPT,22.99,8314,2024,25-34,Startup,3034610,-145.32808168052907
Canada,Transportation,Midjourney,97.88,3403,2024,55+,Startup,1242095,-237.92609069308946
South Korea,Transportation,ChatGPT,62.85,1600,2024,18-24,Startup,584000,-145.32808168052907
USA,Transportation,Midjourney,11.03,3709,2024,45-54,Enterprise,1353785,-624.0309139784949
France,Transportation,Midjourney,17.75,4512,2024,45-54,Enterprise,1646880,98.65764489902995
Brazil,Transportation,ChatGPT,41.13,8127,2024,55+,SME,2966355,125.79546163173382
India,Transportation,ChatGPT,57.86,1027,2024,18-24,Enterprise,374855,162.43004069552353
Brazil,Transportation,Claude,41.91,9677,2024,25-34,Startup,3532105,-12.124137931034056
South Korea,Transportation,Bard,79.32,1143,2024,18-24,SME,417195,234.57341961174734
UK,Transportation,Midjourney,34.15,4341,2023,45-54,Enterprise,1584465,-472.07849670342057
Australia,Transportation,ChatGPT,47.24,6115,2024,45-54,SME,2231975,4.982806591995541
India,Transportation,ChatGPT,78.39,8226,2024,25-34,Startup,3002490,162.43004069552353
UK,Transportation,Stable Diffusion,88.37,7037,2023,55+,Startup,2568505,-124.7353195164078
Canada,Transportation,Midjourney,15.7,9131,2024,55+,SME,3332815,-237.92609069308946
Australia,Transportation,Stable Diffusion,99.4,1108,2023,55+,Startup,404420,-604.1881884944924
Canada,Transportation,Midjourney,42.02,7135,2023,18-24,SME,2604275,-237.92609069308946
UK,Transportation,ChatGPT,21.67,4282,2023,45-54,SME,1562930,-129.9066670428574
USA,Transportation,Stable Diffusion,91.63,7659,2024,35-44,Startup,2795535,97.70152640264041
Australia,Transportation,Midjourney,67.17,7720,2024,25-34,Enterprise,2817800,337.08951175406946
Australia,Transportation,Midjourney,98.04,3160,2024,55+,SME,1153400,337.08951175406946
France,Transportation,Midjourney,29.38,1836,2023,45-54,Startup,670140,98.65764489902995
Australia,Transportation,Midjourney,79.35,4832,2024,45-54,Enterprise,1763680,337.08951175406946
UK,Transportation,Stable Diffusion,19.04,8541,2024,55+,Enterprise,3117465,-124.7353195164078
USA,Transportation,Bard,89.22,4060,2024,25-34,Startup,1481900,17.021442495126394
Canada,Transportation,ChatGPT,86.08,8812,2024,35-44,SME,3216380,12.968899521531057
South Korea,Transportation,ChatGPT,9.95,3810,2024,55+,SME,1390650,-145.32808168052907
Brazil,Transportation,ChatGPT,55.21,4789,2024,18-24,Startup,1747985,125.79546163173382
USA,Transportation,ChatGPT,94.74,764,2024,45-54,Enterprise,278860,483.4011806136159
Germany,Transportation,Stable Diffusion,85.32,6456,2024,25-34,SME,2356440,-7.061527006903816
India,Transportation,Midjourney,48.61,217,2023,35-44,Startup,79205,-21.53748772236122
UK,Transportation,Stable Diffusion,53.42,8682,2023,18-24,SME,3168930,-124.7353195164078
