country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
UK,Finance,ChatGPT,96.25,8316,2024,25-34,Enterprise,,
South Korea,Finance,Midjourney,93.0,1966,2023,35-44,Enterprise,,
Canada,Finance,ChatGPT,17.26,1860,2024,55+,Startup,,
India,Finance,Claude,81.25,388,2024,45-54,Enterprise,,
Australia,Finance,ChatGPT,15.9,4467,2024,45-54,SME,,
India,Finance,ChatGPT,40.69,7213,2024,25-34,Startup,,
France,Finance,Bard,46.44,5845,2024,25-34,Enterprise,,
India,Finance,Midjourney,42.76,7043,2024,55+,Enterprise,,
Brazil,Finance,Stable Diffusion,43.55,3960,2024,25-34,SME,,
Canada,Finance,Midjourney,22.02,6769,2024,35-44,SME,,
UK,Finance,ChatGPT,75.6,3784,2024,45-54,Startup,,
Canada,Finance,ChatGPT,36.91,5720,2024,35-44,Enterprise,,
Canada,Finance,Bard,2.92,5015,2024,35-44,Enterprise,,
France,Finance,Bard,55.42,7167,2023,55+,Startup,,
India,Finance,ChatGPT,50.17,4373,2023,25-34,SME,,
France,Finance,Claude,48.18,5924,2023,45-54,Startup,,
Brazil,Finance,Stable Diffusion,33.41,8347,2024,18-24,Enterprise,,
Germany,Finance,Midjourney,69.27,4741,2023,25-34,Enterprise,,
Canada,Finance,ChatGPT,7.26,8312,2024,55+,SME,,
China,Finance,Bard,90.58,2783,2024,35-44,Enterprise,,
China,Finance,Stable Diffusion,33.89,1655,2024,55+,SME,,
South Korea,Finance,Bard,3.11,564,2024,18-24,Enterprise,,
Australia,Finance,ChatGPT,16.75,4215,2024,55+,SME,,
France,Finance,ChatGPT,31.44,8598,2023,35-44,SME,,
USA,Finance,Stable Diffusion,48.36,5932,2024,35-44,SME,,
Germany,Finance,Midjourney,76.51,7934,2023,25-34,Enterprise,,
Australia,Finance,ChatGPT,33.76,2903,2023,35-44,SME,,
Australia,Finance,Claude,44.44,3020,2023,55+,SME,,
South Korea,Finance,Bard,68.95,7717,2024,35-44,Enterprise,,
UK,Finance,ChatGPT,62.9,8737,2023,25-34,Startup,,
South Korea,Finance,Bard,56.4,3342,2024,45-54,SME,,
China,Finance,Stable Diffusion,2.36,8324,2023,45-54,Enterprise,,
Germany,Finance,ChatGPT,81.81,6909,2024,18-24,Enterprise,,
UK,Finance,ChatGPT,62.67,8047,2023,18-24,SME,,
USA,Finance,Stable Diffusion,95.66,7045,2024,45-54,SME,,
India,Finance,ChatGPT,61.86,4380,2023,25-34,Enterprise,,
UK,Finance,Midjourney,94.52,4514,2024,35-44,SME,,
UK,Finance,Stable Diffusion,66.13,6994,2024,35-44,SME,,
Brazil,Finance,Bard,7.95,8760,2024,25-34,Enterprise,,
UK,Finance,ChatGPT,31.84,6934,2024,55+,Startup,,
UK,Finance,Bard,16.04,6962,2024,25-34,Startup,,
South Korea,Finance,Claude,3.08,1795,2024,25-34,Enterprise,,
USA,Finance,ChatGPT,71.36,4934,2024,45-54,SME,,
Brazil,Finance,ChatGPT,59.91,7363,2024,18-24,Startup,,
India,Finance,ChatGPT,57.91,7206,2024,25-34,SME,,
Australia,Finance,Midjourney,19.13,4498,2024,18-24,Startup,,
Germany,Finance,ChatGPT,87.99,3555,2024,55+,SME,,
France,Finance,Midjourney,27.09,5397,2024,25-34,Startup,,
UK,Finance,Stable Diffusion,2.74,7635,2024,55+,SME,,
Germany,Finance,Bard,29.24,5600,2023,45-54,Enterprise,,
Canada,Finance,Midjourney,26.62,4867,2024,25-34,SME,,
Brazil,Finance,Stable Diffusion,26.21,5748,2023,25-34,Startup,,
USA,Finance,ChatGPT,87.55,9229,2024,55+,Enterprise,,
Australia,Finance,Claude,37.13,6465,2024,45-54,Startup,,
USA,Finance,Midjourney,9.02,2655,2024,25-34,Enterprise,,
India,Finance,ChatGPT,36.79,8664,2023,45-54,SME,,
India,Finance,Midjourney,44.33,2788,2024,35-44,Enterprise,,
India,Finance,ChatGPT,71.37,9295,2024,25-34,Startup,,
Brazil,Finance,Midjourney,85.27,3091,2024,35-44,Enterprise,,
South Korea,Finance,Stable Diffusion,71.51,2730,2024,18-24,Enterprise,,
Australia,Finance,ChatGPT,19.26,2975,2024,25-34,SME,,
France,Finance,Midjourney,74.14,1105,2024,55+,SME,,
USA,Finance,Midjourney,83.7,4028,2024,18-24,Startup,,
Germany,Finance,Midjourney,75.18,6742,2023,45-54,Startup,,
France,Finance,ChatGPT,5.64,6257,2024,25-34,Enterprise,,
USA,Finance,Bard,92.2,2604,2023,45-54,Enterprise,,
Australia,Finance,ChatGPT,84.38,7581,2024,25-34,Startup,,
South Korea,Finance,ChatGPT,60.53,3080,2024,35-44,Enterprise,,
Brazil,Finance,ChatGPT,87.37,5792,2024,25-34,SME,,
Germany,Finance,Midjourney,60.43,8806,2024,45-54,SME,,
France,Finance,Bard,91.57,3798,2024,45-54,Startup,,
Australia,Finance,ChatGPT,67.0,2381,2024,25-34,SME,,
Australia,Finance,Midjourney,88.23,1775,2024,55+,SME,,
UK,Finance,Stable Diffusion,49.75,5911,2023,35-44,SME,,
India,Finance,Bard,14.56,7898,2024,25-34,Enterprise,,
Australia,Finance,Bard,95.3,4387,2024,35-44,Enterprise,,
USA,Finance,ChatGPT,96.96,1450,2024,45-54,SME,,
Australia,Finance,ChatGPT,13.73,3417,2024,18-24,Startup,,
France,Finance,ChatGPT,52.46,5339,2024,55+,Enterprise,,
Canada,Finance,Bard,82.05,6336,2024,55+,SME,,
Brazil,Finance,Midjourney,73.23,9984,2024,35-44,SME,,
Australia,Finance,Bard,22.79,382,2024,55+,Enterprise,,
South Korea,Finance,ChatGPT,6.6,3898,2024,55+,Enterprise,,
Germany,Finance,Midjourney,86.89,4740,2023,18-24,Enterprise,,
UK,Finance,ChatGPT,2.17,7284,2024,45-54,SME,,
France,Finance,Bard,12.2,5398,2024,55+,Startup,,
USA,Finance,Stable Diffusion,64.19,7930,2023,18-24,SME,,
USA,Finance,Midjourney,18.07,3855,2024,55+,Enterprise,,
India,Finance,Bard,64.9,3512,2024,55+,Enterprise,,
Australia,Finance,Midjourney,7.96,5128,2023,18-24,SME,,
USA,Finance,ChatGPT,96.91,2732,2024,55+,Enterprise,,
UK,Finance,ChatGPT,36.23,8138,2024,18-24,Enterprise,,
Brazil,Finance,ChatGPT,53.0,7168,2024,55+,Startup,,
Australia,Finance,Midjourney,65.42,6068,2023,25-34,SME,,
Canada,Finance,Midjourney,71.21,5260,2024,35-44,Enterprise,,
Canada,Finance,Bard,52.79,6513,2024,45-54,Startup,,
USA,Finance,Midjourney,92.09,5042,2024,25-34,Enterprise,,
China,Finance,ChatGPT,89.67,735,2023,25-34,Enterprise,,
Germany,Finance,ChatGPT,45.32,1712,2024,35-44,Startup,,
China,Finance,ChatGPT,19.53,8091,2023,45-54,Startup,,
UK,Finance,Midjourney,31.23,4470,2024,55+,SME,,
Germany,Finance,Stable Diffusion,96.97,3419,2024,55+,Startup,,
France,Finance,ChatGPT,29.42,1758,2023,18-24,Enterprise,,
China,Finance,Bard,58.79,6366,2024,35-44,Enterprise,,
USA,Finance,ChatGPT,95.3,4445,2024,18-24,SME,,
Australia,Finance,Stable Diffusion,18.01,268,2024,25-34,Startup,,
USA,Finance,Midjourney,75.12,1557,2023,45-54,Startup,,
Canada,Finance,Stable Diffusion,94.67,7480,2023,25-34,Enterprise,,
UK,Finance,Midjourney,75.94,6124,2024,35-44,SME,,
South Korea,Finance,Midjourney,18.22,8386,2023,18-24,SME,,
UK,Finance,Stable Diffusion,11.24,4800,2024,55+,SME,,
China,Finance,Bard,6.64,1071,2024,18-24,Startup,,
India,Finance,Midjourney,11.71,1817,2024,25-34,Enterprise,,
India,Finance,Midjourney,85.02,3197,2024,18-24,SME,,
UK,Finance,Bard,22.03,4059,2024,45-54,Enterprise,,
Australia,Finance,Midjourney,48.0,4312,2024,55+,Enterprise,,
Germany,Finance,Stable Diffusion,89.28,5828,2023,55+,Startup,,
India,Finance,ChatGPT,49.21,8098,2024,45-54,Enterprise,,
Australia,Finance,ChatGPT,73.65,6919,2024,55+,SME,,
China,Finance,Midjourney,8.23,8885,2024,35-44,Enterprise,,
Australia,Finance,Claude,7.3,5012,2023,35-44,Enterprise,,
France,Finance,Bard,89.74,5575,2024,25-34,Startup,,
China,Finance,ChatGPT,78.14,3796,2024,55+,SME,,
Brazil,Finance,Stable Diffusion,6.21,4936,2023,18-24,Startup,,
France,Finance,Midjourney,14.93,4126,2024,35-44,Startup,,
Canada,Finance,Stable Diffusion,42.0,1289,2024,35-44,Enterprise,,
India,Finance,ChatGPT,5.21,3637,2023,45-54,Startup,,
Brazil,Finance,ChatGPT,57.72,8719,2023,35-44,Startup,,
India,Finance,Midjourney,82.36,5752,2024,18-24,Startup,,
South Korea,Finance,Midjourney,19.52,442,2023,45-54,Startup,,
Brazil,Finance,ChatGPT,74.45,5174,2023,25-34,Startup,,
Germany,Finance,Bard,50.11,4926,2024,25-34,Enterprise,,
Australia,Finance,ChatGPT,75.08,6874,2024,35-44,Enterprise,,
Germany,Finance,Midjourney,98.86,4417,2024,18-24,Enterprise,,
Germany,Finance,ChatGPT,21.48,4832,2024,35-44,SME,,
Germany,Finance,Stable Diffusion,22.5,3562,2023,18-24,Startup,,
USA,Finance,ChatGPT,94.7,7794,2023,45-54,SME,,
UK,Finance,Midjourney,37.67,8222,2024,35-44,Startup,,
Brazil,Finance,Stable Diffusion,29.75,324,2023,25-34,Startup,,
South Korea,Finance,ChatGPT,51.47,7501,2023,45-54,SME,,
China,Finance,Stable Diffusion,85.96,3066,2023,25-34,Startup,,
Canada,Finance,Midjourney,32.73,7916,2024,25-34,SME,,
Brazil,Finance,ChatGPT,3.05,4705,2024,55+,Enterprise,,
Germany,Finance,Bard,64.76,5668,2024,45-54,SME,,
South Korea,Finance,Stable Diffusion,82.8,9956,2024,45-54,SME,,
India,Finance,Stable Diffusion,36.95,231,2023,18-24,SME,,
South Korea,Finance,Midjourney,50.01,9927,2024,18-24,SME,,
Canada,Finance,ChatGPT,52.08,7102,2024,45-54,Startup,,
Brazil,Finance,ChatGPT,45.38,9115,2024,55+,Startup,,
USA,Finance,Bard,45.94,4979,2024,45-54,Startup,,
Australia,Finance,ChatGPT,50.15,351,2023,55+,Startup,,
Germany,Finance,Midjourney,15.09,8071,2024,18-24,SME,,
Germany,Finance,Bard,48.49,2807,2023,35-44,Startup,,
UK,Finance,Stable Diffusion,66.65,3341,2024,55+,Startup,,
France,Finance,ChatGPT,89.47,8628,2024,45-54,Enterprise,,
USA,Finance,ChatGPT,39.49,183,2024,45-54,SME,,
France,Finance,ChatGPT,42.03,6277,2023,18-24,Enterprise,,
Brazil,Finance,Bard,78.59,2723,2023,18-24,Enterprise,,
UK,Finance,Midjourney,98.45,6777,2023,45-54,Enterprise,,
South Korea,Finance,ChatGPT,0.51,3620,2023,45-54,SME,,
Canada,Finance,Midjourney,37.68,7653,2024,35-44,SME,,
Brazil,Finance,ChatGPT,80.14,935,2024,55+,SME,,
France,Finance,ChatGPT,16.97,5977,2024,45-54,Startup,,
China,Finance,Midjourney,34.51,9832,2024,55+,SME,,
South Korea,Finance,ChatGPT,62.27,3076,2024,18-24,Startup,,
USA,Finance,Bard,41.13,8036,2024,25-34,Enterprise,,
Germany,Finance,Midjourney,99.8,6614,2023,25-34,Enterprise,,
Germany,Finance,Stable Diffusion,85.76,6542,2023,55+,SME,,
China,Finance,ChatGPT,14.21,3686,2024,18-24,Startup,,
South Korea,Finance,ChatGPT,52.57,6513,2023,55+,Startup,,
India,Finance,Stable Diffusion,80.08,7352,2023,55+,Enterprise,,
South Korea,Finance,Midjourney,80.41,5803,2023,45-54,Enterprise,,
Australia,Finance,ChatGPT,12.72,6011,2024,45-54,SME,,
France,Finance,Midjourney,54.73,772,2024,25-34,Startup,,
Brazil,Finance,Midjourney,95.94,784,2024,55+,SME,,
USA,Finance,Stable Diffusion,29.09,6117,2023,18-24,Startup,,
China,Finance,Midjourney,33.04,9528,2024,18-24,Startup,,
South Korea,Finance,Stable Diffusion,45.93,3976,2024,18-24,SME,,
Germany,Finance,ChatGPT,1.02,916,2024,18-24,Startup,,
Brazil,Finance,Midjourney,62.16,4261,2024,25-34,Startup,,
Australia,Finance,ChatGPT,45.31,403,2024,25-34,Startup,,
USA,Finance,ChatGPT,19.76,9822,2024,18-24,Enterprise,,
USA,Finance,Midjourney,25.47,1229,2024,45-54,Enterprise,,
Brazil,Finance,Midjourney,23.04,6436,2024,18-24,Enterprise,,
Canada,Finance,Midjourney,69.79,7783,2024,25-34,Startup,,
South Korea,Finance,Midjourney,34.87,8098,2024,18-24,SME,,
France,Finance,Stable Diffusion,36.34,9931,2023,18-24,Enterprise,,
Germany,Finance,Midjourney,30.33,7564,2024,45-54,Startup,,
Germany,Finance,Midjourney,92.25,2456,2023,35-44,SME,,
Germany,Finance,Bard,69.12,587,2024,25-34,Startup,,
USA,Finance,Midjourney,77.17,7513,2023,18-24,Startup,,
Canada,Finance,Midjourney,23.52,8794,2024,55+,Startup,,
Canada,Finance,Stable Diffusion,54.2,8531,2023,18-24,Startup,,
France,Finance,Claude,80.5,8489,2023,25-34,SME,,
Brazil,Finance,Stable Diffusion,71.53,9231,2024,45-54,Enterprise,,
China,Finance,Midjourney,72.12,3032,2024,35-44,SME,,
South Korea,Finance,ChatGPT,1.93,1219,2024,35-44,Startup,,
Brazil,Finance,Stable Diffusion,39.35,2003,2023,45-54,SME,,
USA,Finance,Midjourney,63.21,1086,2024,35-44,Startup,,
USA,Finance,ChatGPT,25.55,8134,2023,35-44,Enterprise,,
UK,Finance,Midjourney,42.3,5680,2024,45-54,Startup,,
Brazil,Finance,Stable Diffusion,46.36,7295,2023,55+,SME,,
China,Finance,Midjourney,20.62,1396,2024,35-44,SME,,
USA,Finance,Bard,68.69,535,2024,25-34,Enterprise,,
China,Finance,Bard,0.27,8749,2024,55+,SME,,
France,Finance,Midjourney,29.79,4876,2024,45-54,Enterprise,,
Germany,Finance,ChatGPT,7.83,9097,2023,55+,Startup,,
Australia,Finance,Stable Diffusion,88.48,7563,2023,35-44,Enterprise,,
France,Finance,Midjourney,89.81,736,2024,25-34,Enterprise,,
UK,Finance,ChatGPT,18.41,159,2024,25-34,SME,,
Brazil,Finance,Bard,55.78,5226,2024,25-34,Enterprise,,
UK,Finance,ChatGPT,21.52,1066,2023,55+,Enterprise,,
Germany,Finance,Stable Diffusion,66.2,4793,2024,25-34,Startup,,
