country,industry,ai_tool,adoption_rate,daily_active_users,year,age_group,company_size,estimated_users_per_year,new_users_2023_2024
South Korea,Technology,ChatGPT,45.09,7212,2024,18-24,SME,,
USA,Technology,Stable Diffusion,71.51,6313,2024,45-54,Enterprise,,
France,Technology,ChatGPT,4.76,659,2023,35-44,Enterprise,,
India,Technology,Midjourney,32.48,6246,2024,35-44,Startup,,
Canada,Technology,Claude,6.23,8518,2024,25-34,Startup,,
Germany,Technology,Midjourney,79.54,8271,2024,18-24,Startup,,
China,Technology,Stable Diffusion,94.01,9310,2024,55+,Startup,,
Australia,Technology,ChatGPT,44.77,6981,2024,25-34,Enterprise,,
China,Technology,ChatGPT,66.9,1785,2023,25-34,Enterprise,,
UK,Technology,Midjourney,43.84,5506,2024,18-24,Startup,,
Germany,Technology,Stable Diffusion,95.3,2374,2023,45-54,SME,,
Germany,Technology,Stable Diffusion,15.26,4698,2023,18-24,SME,,
Brazil,Technology,Midjourney,21.46,1340,2024,35-44,SME,,
Canada,Technology,Claude,26.9,8755,2023,25-34,SME,,
Germany,Technology,ChatGPT,48.85,8083,2024,55+,Enterprise,,
USA,Technology,ChatGPT,63.5,5340,2023,18-24,Startup,,
China,Technology,ChatGPT,83.18,2408,2024,45-54,Enterprise,,
USA,Technology,Midjourney,19.38,3409,2023,55+,SME,,
Brazil,Technology,Bard,87.64,7713,2023,35-44,SME,,
India,Technology,Stable Diffusion,92.83,2321,2024,45-54,Enterprise,,
France,Technology,Claude,30.16,9562,2023,45-54,Enterprise,,
Germany,Technology,ChatGPT,48.75,1435,2024,55+,SME,,
Germany,Technology,ChatGPT,19.97,1578,2023,55+,SME,,
UK,Technology,Bard,68.94,9090,2023,18-24,Startup,,
UK,Technology,Bard,26.1,7457,2024,45-54,Enterprise,,
USA,Technology,ChatGPT,14.53,5422,2024,18-24,Enterprise,,
Australia,Technology,ChatGPT,34.85,6087,2024,18-24,Enterprise,,
Brazil,Technology,Midjourney,23.06,3428,2024,25-34,Enterprise,,
UK,Technology,Midjourney,98.51,5211,2024,55+,SME,,
Germany,Technology,ChatGPT,87.49,4088,2024,25-34,Startup,,
Germany,Technology,Midjourney,73.66,3333,2024,18-24,SME,,
India,Technology,ChatGPT,76.81,905,2023,18-24,Enterprise,,
Brazil,Technology,Midjourney,99.64,7165,2024,35-44,Startup,,
South Korea,Technology,Bard,37.73,7540,2023,45-54,Startup,,
Canada,Technology,Midjourney,98.12,2268,2024,45-54,Enterprise,,
Australia,Technology,Midjourney,41.92,5516,2024,55+,Enterprise,,
Germany,Technology,Bard,35.89,4615,2023,35-44,SME,,
Australia,Technology,ChatGPT,74.45,5614,2024,35-44,Enterprise,,
South Korea,Technology,Midjourney,46.33,6453,2023,25-34,Startup,,
Brazil,Technology,Bard,5.29,3550,2024,55+,Enterprise,,
China,Technology,ChatGPT,13.57,1455,2024,25-34,SME,,
UK,Technology,ChatGPT,82.06,9435,2024,25-34,Enterprise,,
South Korea,Technology,ChatGPT,45.19,9896,2023,18-24,Startup,,
South Korea,Technology,Bard,3.82,2844,2024,18-24,Enterprise,,
Canada,Technology,Bard,11.64,5523,2024,55+,SME,,
Canada,Technology,Bard,68.8,9250,2024,25-34,Enterprise,,
USA,Technology,Claude,37.25,390,2024,25-34,Startup,,
Brazil,Technology,Stable Diffusion,40.6,3868,2024,55+,Startup,,
UK,Technology,ChatGPT,64.08,5952,2024,55+,Startup,,
Germany,Technology,ChatGPT,54.04,9440,2024,55+,Enterprise,,
China,Technology,Claude,52.41,3898,2023,45-54,SME,,
Brazil,Technology,Stable Diffusion,66.17,5508,2024,45-54,SME,,
USA,Technology,Stable Diffusion,45.17,789,2024,25-34,SME,,
India,Technology,Midjourney,44.23,4174,2024,45-54,Enterprise,,
Brazil,Technology,ChatGPT,97.35,9052,2023,45-54,SME,,
UK,Technology,Midjourney,55.01,9044,2024,45-54,Enterprise,,
South Korea,Technology,Stable Diffusion,24.72,5568,2024,18-24,Startup,,
South Korea,Technology,Stable Diffusion,65.64,1920,2023,18-24,Startup,,
India,Technology,Claude,36.12,9973,2023,45-54,Startup,,
South Korea,Technology,Midjourney,78.74,7415,2024,45-54,SME,,
Australia,Technology,Midjourney,2.48,4420,2024,35-44,Enterprise,,
China,Technology,Stable Diffusion,23.71,5839,2024,25-34,Startup,,
Canada,Technology,Midjourney,95.33,8573,2023,35-44,Startup,,
Australia,Technology,Midjourney,80.34,4569,2024,55+,SME,,
Brazil,Technology,Stable Diffusion,92.01,1748,2023,35-44,SME,,
Brazil,Technology,Stable Diffusion,76.98,2246,2023,35-44,Enterprise,,
South Korea,Technology,Stable Diffusion,81.67,7297,2024,18-24,SME,,
South Korea,Technology,Stable Diffusion,69.51,3767,2024,35-44,SME,,
UK,Technology,ChatGPT,7.01,8520,2023,55+,SME,,
USA,Technology,Stable Diffusion,11.44,3821,2023,45-54,SME,,
USA,Technology,ChatGPT,20.82,9395,2024,35-44,Startup,,
Germany,Technology,ChatGPT,32.73,645,2024,18-24,Startup,,
Canada,Technology,ChatGPT,8.17,8408,2024,35-44,Enterprise,,
France,Technology,ChatGPT,33.5,1325,2024,45-54,SME,,
Brazil,Technology,Midjourney,34.52,343,2024,45-54,SME,,
South Korea,Technology,ChatGPT,77.72,316,2024,45-54,Startup,,
Germany,Technology,Midjourney,6.56,174,2023,25-34,Enterprise,,
USA,Technology,Stable Diffusion,31.08,6494,2024,55+,Enterprise,,
France,Technology,ChatGPT,44.65,7307,2024,35-44,Startup,,
France,Technology,ChatGPT,20.09,3236,2023,18-24,SME,,
China,Technology,ChatGPT,29.37,5360,2023,55+,Enterprise,,
China,Technology,Midjourney,29.99,2966,2024,35-44,Startup,,
France,Technology,ChatGPT,79.19,5777,2024,18-24,Startup,,
Australia,Technology,Midjourney,27.14,796,2024,18-24,Enterprise,,
India,Technology,ChatGPT,14.34,1190,2024,45-54,Startup,,
France,Technology,Claude,37.94,1732,2023,55+,Startup,,
UK,Technology,Stable Diffusion,31.7,7692,2024,25-34,SME,,
Brazil,Technology,ChatGPT,55.6,8195,2024,25-34,Startup,,
Brazil,Technology,Midjourney,46.56,4350,2024,55+,Enterprise,,
USA,Technology,Stable Diffusion,85.2,1591,2024,25-34,Enterprise,,
Australia,Technology,Stable Diffusion,75.89,5518,2024,55+,Startup,,
South Korea,Technology,Stable Diffusion,89.26,6344,2023,55+,Startup,,
South Korea,Technology,Midjourney,0.26,8131,2023,55+,SME,,
Australia,Technology,Stable Diffusion,62.28,4616,2024,55+,SME,,
France,Technology,ChatGPT,34.43,5704,2023,25-34,Enterprise,,
France,Technology,Midjourney,60.94,2209,2024,45-54,SME,,
Brazil,Technology,ChatGPT,56.99,9551,2024,18-24,Enterprise,,
India,Technology,Midjourney,7.7,3418,2024,18-24,Enterprise,,
USA,Technology,Bard,62.23,9278,2024,18-24,Enterprise,,
Australia,Technology,Claude,45.44,8947,2024,18-24,SME,,
USA,Technology,ChatGPT,34.37,6237,2024,55+,SME,,
USA,Technology,ChatGPT,36.13,5345,2024,35-44,Enterprise,,
Brazil,Technology,Claude,12.79,1107,2024,18-24,Startup,,
USA,Technology,Midjourney,98.19,8075,2023,45-54,SME,,
France,Technology,Midjourney,48.67,7349,2023,55+,Startup,,
Australia,Technology,ChatGPT,17.05,600,2023,18-24,SME,,
Germany,Technology,ChatGPT,30.0,5015,2024,25-34,SME,,
Brazil,Technology,Stable Diffusion,41.65,6266,2024,45-54,SME,,
USA,Technology,ChatGPT,95.41,637,2024,35-44,SME,,
Australia,Technology,Bard,64.23,1470,2024,35-44,Startup,,
France,Technology,Stable Diffusion,35.29,2979,2023,55+,SME,,
UK,Technology,ChatGPT,8.74,6943,2023,18-24,Enterprise,,
South Korea,Technology,Midjourney,13.09,5210,2024,35-44,SME,,
Brazil,Technology,Stable Diffusion,90.75,2911,2023,55+,Startup,,
USA,Technology,ChatGPT,85.9,9539,2024,25-34,SME,,
France,Technology,ChatGPT,43.63,2106,2024,55+,Startup,,
China,Technology,ChatGPT,20.86,1067,2024,18-24,SME,,
India,Technology,ChatGPT,76.2,7968,2024,18-24,SME,,
UK,Technology,ChatGPT,22.44,2290,2024,18-24,Enterprise,,
Canada,Technology,ChatGPT,61.93,7760,2023,18-24,Enterprise,,
France,Technology,ChatGPT,73.28,9123,2024,18-24,Enterprise,,
USA,Technology,Claude,51.76,1450,2024,35-44,SME,,
Brazil,Technology,Midjourney,79.23,9479,2024,45-54,Startup,,
France,Technology,Midjourney,52.82,2507,2023,35-44,SME,,
Germany,Technology,Midjourney,86.81,8690,2024,35-44,Enterprise,,
Brazil,Technology,ChatGPT,19.55,4676,2024,18-24,Enterprise,,
Australia,Technology,Midjourney,79.54,2780,2024,45-54,Startup,,
Germany,Technology,Midjourney,68.8,5709,2024,35-44,Enterprise,,
Brazil,Technology,ChatGPT,71.7,8087,2024,25-34,Enterprise,,
South Korea,Technology,Bard,20.55,9060,2024,35-44,Startup,,
Brazil,Technology,Midjourney,73.94,1634,2023,45-54,Enterprise,,
Canada,Technology,ChatGPT,1.73,463,2024,45-54,Enterprise,,
USA,Technology,ChatGPT,10.13,1617,2023,25-34,SME,,
Australia,Technology,ChatGPT,65.74,9886,2024,35-44,SME,,
South Korea,Technology,Midjourney,92.33,7813,2024,55+,Startup,,
South Korea,Technology,Midjourney,56.72,8925,2024,45-54,Enterprise,,
USA,Technology,Midjourney,24.03,6000,2024,25-34,SME,,
India,Technology,Claude,92.73,3206,2024,18-24,Startup,,
India,Technology,Stable Diffusion,23.23,3355,2024,25-34,Enterprise,,
South Korea,Technology,Midjourney,18.21,6182,2023,35-44,Startup,,
Australia,Technology,ChatGPT,45.63,9541,2024,45-54,SME,,
UK,Technology,ChatGPT,76.87,8495,2024,55+,Startup,,
USA,Technology,Midjourney,5.25,1864,2023,35-44,Startup,,
Brazil,Technology,ChatGPT,81.38,1694,2023,35-44,SME,,
Germany,Technology,ChatGPT,99.1,2428,2024,35-44,Enterprise,,
Brazil,Technology,ChatGPT,93.33,7351,2024,18-24,Startup,,
China,Technology,Midjourney,73.92,1565,2024,18-24,Startup,,
China,Technology,Stable Diffusion,79.32,1591,2024,35-44,SME,,
Canada,Technology,ChatGPT,70.61,5844,2024,55+,Enterprise,,
South Korea,Technology,ChatGPT,23.56,9213,2023,18-24,Startup,,
UK,Technology,ChatGPT,4.69,1917,2023,55+,Enterprise,,
USA,Technology,Stable Diffusion,47.7,5021,2024,18-24,Enterprise,,
France,Technology,ChatGPT,99.49,2629,2023,25-34,Enterprise,,
India,Technology,Bard,30.21,5666,2023,35-44,Enterprise,,
Germany,Technology,ChatGPT,22.96,2502,2024,35-44,Startup,,
Germany,Technology,Midjourney,90.45,9987,2024,55+,Enterprise,,
USA,Technology,Midjourney,94.19,2121,2024,18-24,Startup,,
UK,Technology,ChatGPT,79.67,5491,2024,18-24,Startup,,
Australia,Technology,Midjourney,85.24,6784,2024,18-24,Enterprise,,
France,Technology,Stable Diffusion,85.02,1725,2023,35-44,Enterprise,,
UK,Technology,ChatGPT,32.32,7645,2024,55+,Startup,,
France,Technology,ChatGPT,22.43,606,2024,55+,Startup,,
Australia,Technology,Midjourney,3.51,9844,2024,18-24,SME,,
France,Technology,Midjourney,97.75,7022,2024,55+,Enterprise,,
South Korea,Technology,ChatGPT,86.2,7421,2024,18-24,Startup,,
China,Technology,Stable Diffusion,11.48,2166,2024,35-44,Startup,,
Australia,Technology,Bard,78.3,1448,2023,18-24,Enterprise,,
India,Technology,Midjourney,1.82,9735,2024,45-54,Enterprise,,
USA,Technology,Stable Diffusion,30.58,8297,2024,18-24,Enterprise,,
France,Technology,Stable Diffusion,8.77,1424,2023,18-24,Startup,,
Germany,Technology,Midjourney,37.58,6036,2024,25-34,Startup,,
Germany,Technology,Bard,90.54,6741,2024,55+,Enterprise,,
South Korea,Technology,Midjourney,79.26,8257,2024,25-34,Startup,,
China,Technology,Bard,32.86,1471,2024,55+,Startup,,
USA,Technology,Claude,19.13,4810,2024,18-24,Startup,,
Brazil,Technology,Midjourney,64.45,8183,2024,45-54,Enterprise,,
South Korea,Technology,Midjourney,65.11,5918,2024,55+,Enterprise,,
Australia,Technology,ChatGPT,50.54,2265,2024,18-24,Enterprise,,
China,Technology,ChatGPT,18.45,6683,2024,25-34,Enterprise,,
Brazil,Technology,Midjourney,44.72,7931,2024,18-24,Enterprise,,
South Korea,Technology,Stable Diffusion,88.61,4447,2024,18-24,SME,,
South Korea,Technology,Midjourney,59.04,576,2023,55+,Enterprise,,
China,Technology,ChatGPT,29.12,3471,2024,45-54,Enterprise,,
UK,Technology,Bard,40.66,2487,2024,35-44,Enterprise,,
Brazil,Technology,ChatGPT,90.05,6636,2024,55+,Enterprise,,
China,Technology,Claude,90.15,6234,2024,55+,SME,,
France,Technology,ChatGPT,42.81,3881,2024,35-44,SME,,
Germany,Technology,Midjourney,98.2,7255,2023,55+,Startup,,
South Korea,Technology,ChatGPT,17.12,4194,2024,25-34,Enterprise,,
Brazil,Technology,Claude,14.38,9199,2024,18-24,SME,,
France,Technology,Stable Diffusion,39.03,3100,2024,35-44,Enterprise,,
Germany,Technology,Midjourney,2.56,2613,2024,55+,SME,,
France,Technology,ChatGPT,5.89,8355,2023,55+,Startup,,
Australia,Technology,Midjourney,11.19,4168,2024,45-54,SME,,
Germany,Technology,Midjourney,79.73,9919,2023,45-54,SME,,
Germany,Technology,ChatGPT,65.26,2322,2023,25-34,SME,,
South Korea,Technology,ChatGPT,88.99,971,2023,18-24,Startup,,
Australia,Technology,Claude,99.97,3118,2024,45-54,Enterprise,,
India,Technology,ChatGPT,42.84,6849,2024,55+,SME,,
France,Technology,ChatGPT,67.11,5364,2023,25-34,SME,,
Canada,Technology,ChatGPT,82.08,1436,2023,18-24,Enterprise,,
USA,Technology,ChatGPT,9.83,2606,2024,45-54,SME,,
Brazil,Technology,ChatGPT,35.06,9814,2024,55+,Enterprise,,
Canada,Technology,Stable Diffusion,25.26,123,2024,35-44,Enterprise,,
India,Technology,Midjourney,6.56,8492,2023,45-54,Startup,,
UK,Technology,ChatGPT,89.28,4738,2024,25-34,Startup,,
USA,Technology,ChatGPT,34.8,1255,2024,55+,Startup,,
Canada,Technology,ChatGPT,15.35,7290,2024,18-24,Startup,,
France,Technology,Midjourney,41.36,5991,2023,25-34,Enterprise,,
India,Technology,ChatGPT,96.2,7805,2024,45-54,Startup,,
Australia,Technology,ChatGPT,74.52,5665,2023,55+,Enterprise,,
Canada,Technology,Stable Diffusion,84.94,2698,2024,25-34,SME,,
UK,Technology,ChatGPT,97.31,4068,2023,55+,Enterprise,,
South Korea,Technology,ChatGPT,75.46,7711,2023,35-44,SME,,
Brazil,Technology,Midjourney,40.41,2466,2023,25-34,Enterprise,,
UK,Technology,Midjourney,79.63,4827,2024,55+,Enterprise,,
South Korea,Technology,Stable Diffusion,80.65,6554,2023,25-34,SME,,
India,Technology,Stable Diffusion,4.32,5319,2024,55+,Enterprise,,
Brazil,Technology,Stable Diffusion,28.41,167,2023,18-24,Enterprise,,
Australia,Technology,Midjourney,1.44,9965,2024,35-44,Enterprise,,
South Korea,Technology,ChatGPT,10.98,1001,2024,35-44,Startup,,
South Korea,Technology,Stable Diffusion,96.04,3915,2024,55+,Enterprise,,
China,Technology,Midjourney,24.12,8592,2023,45-54,Enterprise,,
South Korea,Technology,Midjourney,2.16,9485,2024,18-24,Startup,,
Canada,Technology,Stable Diffusion,97.13,5233,2024,25-34,Startup,,
China,Technology,Midjourney,4.37,5965,2024,35-44,Enterprise,,
Australia,Technology,ChatGPT,27.95,7177,2024,45-54,Startup,,
Germany,Technology,Claude,38.04,4402,2023,18-24,Startup,,
India,Technology,ChatGPT,5.47,1556,2023,18-24,SME,,
India,Technology,ChatGPT,87.99,9819,2024,25-34,Enterprise,,
India,Technology,Stable Diffusion,28.42,5777,2024,55+,Enterprise,,
USA,Technology,ChatGPT,1.79,3963,2023,45-54,SME,,
India,Technology,Midjourney,81.91,428,2024,25-34,Startup,,
USA,Technology,ChatGPT,79.75,9198,2024,35-44,Enterprise,,
UK,Technology,Midjourney,98.0,3583,2024,25-34,Enterprise,,
South Korea,Technology,ChatGPT,89.16,9803,2023,18-24,SME,,
India,Technology,ChatGPT,26.71,6620,2024,25-34,SME,,
Brazil,Technology,ChatGPT,53.48,6742,2024,45-54,SME,,
USA,Technology,ChatGPT,63.21,322,2023,35-44,Enterprise,,
China,Technology,Midjourney,10.5,5244,2024,35-44,Enterprise,,
India,Technology,Stable Diffusion,61.38,2787,2024,18-24,SME,,
China,Technology,Midjourney,54.03,886,2023,18-24,Enterprise,,
Brazil,Technology,ChatGPT,47.06,3941,2024,55+,Startup,,
South Korea,Technology,ChatGPT,83.69,4182,2024,25-34,SME,,
Canada,Technology,Midjourney,93.13,5046,2024,18-24,Enterprise,,
South Korea,Technology,Midjourney,51.93,7352,2024,55+,SME,,
Brazil,Technology,ChatGPT,94.5,9696,2024,18-24,Startup,,
France,Technology,Midjourney,31.78,2689,2024,18-24,Enterprise,,
UK,Technology,ChatGPT,60.58,7162,2023,35-44,Enterprise,,
Brazil,Technology,Stable Diffusion,95.6,472,2023,35-44,Startup,,
China,Technology,ChatGPT,95.57,9974,2024,35-44,SME,,
France,Technology,Stable Diffusion,1.9,6942,2023,45-54,Enterprise,,
UK,Technology,ChatGPT,46.24,6291,2024,55+,SME,,
Brazil,Technology,ChatGPT,8.01,252,2024,35-44,Startup,,
China,Technology,Midjourney,65.41,8015,2024,35-44,Startup,,
France,Technology,Bard,51.07,6702,2023,55+,SME,,
Brazil,Technology,Midjourney,56.91,9731,2023,45-54,Enterprise,,
Canada,Technology,ChatGPT,55.69,5703,2024,55+,SME,,
Australia,Technology,Stable Diffusion,79.27,4086,2024,25-34,SME,,
Australia,Technology,ChatGPT,66.97,6640,2023,25-34,Startup,,
UK,Technology,ChatGPT,24.6,4439,2023,55+,SME,,
Australia,Technology,Midjourney,15.38,5667,2024,25-34,Startup,,
India,Technology,ChatGPT,99.95,4479,2023,35-44,Enterprise,,
India,Technology,Midjourney,93.57,8411,2024,25-34,Enterprise,,
Australia,Technology,ChatGPT,37.68,7407,2024,45-54,Enterprise,,
India,Technology,Stable Diffusion,0.66,976,2023,35-44,Enterprise,,
Australia,Technology,Midjourney,48.22,2635,2023,35-44,Startup,,
USA,Technology,ChatGPT,17.01,8350,2024,55+,SME,,
South Korea,Technology,Midjourney,52.96,9132,2024,18-24,Startup,,
France,Technology,Midjourney,98.41,5851,2023,18-24,Enterprise,,
India,Technology,Midjourney,47.67,425,2024,55+,Enterprise,,
South Korea,Technology,ChatGPT,40.71,1408,2023,55+,Enterprise,,
South Korea,Technology,ChatGPT,74.99,1571,2024,18-24,Startup,,
France,Technology,Midjourney,36.56,8444,2023,35-44,Startup,,
Germany,Technology,Midjourney,57.66,8619,2024,18-24,SME,,
Canada,Technology,Midjourney,72.37,1000,2024,55+,Startup,,
Brazil,Technology,Bard,73.1,3363,2024,55+,Enterprise,,
Canada,Technology,ChatGPT,98.38,4469,2024,45-54,SME,,
France,Technology,Stable Diffusion,19.32,6973,2024,35-44,Enterprise,,
Canada,Technology,Bard,82.7,6862,2024,25-34,SME,,
China,Technology,ChatGPT,20.29,6515,2024,55+,Enterprise,,
South Korea,Technology,ChatGPT,53.14,5552,2024,45-54,Startup,,
Australia,Technology,ChatGPT,22.63,7758,2024,35-44,Startup,,
USA,Technology,Stable Diffusion,63.83,9378,2024,18-24,SME,,
USA,Technology,Midjourney,55.29,736,2023,45-54,Startup,,
France,Technology,ChatGPT,87.29,8672,2023,35-44,SME,,
USA,Technology,Stable Diffusion,72.01,6530,2024,55+,SME,,
USA,Technology,ChatGPT,96.26,7616,2024,25-34,Enterprise,,
Brazil,Technology,ChatGPT,42.04,3203,2024,18-24,SME,,
Canada,Technology,Midjourney,31.21,8989,2024,18-24,SME,,
India,Technology,ChatGPT,85.33,2372,2023,55+,Startup,,
UK,Technology,Midjourney,33.87,4900,2023,35-44,Enterprise,,
South Korea,Technology,ChatGPT,61.0,100,2023,55+,Enterprise,,
South Korea,Technology,Midjourney,73.9,4351,2024,55+,SME,,
USA,Technology,ChatGPT,79.57,8488,2023,45-54,Enterprise,,
China,Technology,ChatGPT,17.75,6163,2023,25-34,Enterprise,,
India,Technology,ChatGPT,30.27,697,2024,55+,Startup,,
China,Technology,ChatGPT,74.43,6687,2023,55+,SME,,
India,Technology,Bard,41.17,6485,2024,18-24,Startup,,
UK,Technology,Claude,54.49,9382,2024,55+,SME,,
South Korea,Technology,Midjourney,27.91,7635,2023,25-34,Enterprise,,
India,Technology,Midjourney,71.76,4373,2024,18-24,Startup,,
